category,term,number_of_genes,ratio_in_set,ncbiTaxonId,inputGenes,preferredNames,description
RCTM,HSA-181438,2,0.071,9606,"['MAPK1', 'TLR4']","['MAPK1', 'TLR4']",Toll Like Receptor 2 (TLR2) Cascade
RCTM,HSA-187037,2,0.071,9606,"['MAPK1', 'EGR1']","['MAPK1', 'EGR1']",Signaling by NTRK1 (TRKA)
RCTM,HSA-187687,1,0.036,9606,['MAPK1'],['MAPK1'],Signalling to ERKs
RCTM,HSA-190236,1,0.036,9606,['MAPK1'],['MAPK1'],Signaling by FGFR
RCTM,HSA-194315,1,0.036,9606,['MAPK1'],['MAPK1'],Signaling by Rho GTPases
RCTM,HSA-195258,1,0.036,9606,['MAPK1'],['MAPK1'],RHO GTPase Effectors
RCTM,HSA-195721,1,0.036,9606,['RUNX3'],['RUNX3'],Signaling by WNT
RCTM,HSA-196791,1,0.036,9606,['LGMN'],['LGMN'],Vitamin D (calciferol) metabolism
RCTM,HSA-196807,1,0.036,9606,['PTGS2'],['PTGS2'],Nicotinate metabolism
RCTM,HSA-196849,1,0.036,9606,['PTGS2'],['PTGS2'],Metabolism of water-soluble vitamins and cofactors
RCTM,HSA-196854,1,0.036,9606,['PTGS2'],['PTGS2'],Metabolism of vitamins and cofactors
RCTM,HSA-197264,1,0.036,9606,['PTGS2'],['PTGS2'],Nicotinamide salvaging
RCTM,HSA-198725,2,0.071,9606,"['MAPK1', 'EGR1']","['MAPK1', 'EGR1']",Nuclear Events (kinase and transcription factor activation)
RCTM,HSA-198753,1,0.036,9606,['MAPK1'],['MAPK1'],ERK/MAPK targets
RCTM,HSA-1989781,1,0.036,9606,['SP1'],['SP1'],PPARA activates gene expression
RCTM,HSA-199418,1,0.036,9606,['MAPK1'],['MAPK1'],Negative regulation of the PI3K/AKT network
RCTM,HSA-201681,1,0.036,9606,['RUNX3'],['RUNX3'],TCF dependent signaling in response to WNT
RCTM,HSA-201722,1,0.036,9606,['RUNX3'],['RUNX3'],Formation of the beta-catenin:TCF transactivating complex
RCTM,HSA-2022090,1,0.036,9606,['CTSB'],['CTSB'],Assembly of collagen fibrils and other multimeric structures
RCTM,HSA-202670,1,0.036,9606,['MAPK1'],['MAPK1'],ERKs are inactivated
RCTM,HSA-202733,1,0.036,9606,['CD74'],['CD74'],Cell surface interactions at the vascular wall
RCTM,HSA-2029480,1,0.036,9606,['MAPK1'],['MAPK1'],Fcgamma receptor (FCGR) dependent phagocytosis
RCTM,HSA-2029482,1,0.036,9606,['MAPK1'],['MAPK1'],Regulation of actin dynamics for phagocytic cup formation
RCTM,HSA-212436,4,0.143,9606,"['MAPK1', 'SP1', 'RUNX3', 'BCL6']","['MAPK1', 'SP1', 'RUNX3', 'BCL6']",Generic Transcription Pathway
RCTM,HSA-2132295,3,0.107,9606,"['CD74', 'CTSB', 'LGMN']","['CD74', 'CTSB', 'LGMN']",MHC class II antigen presentation
RCTM,HSA-2142753,1,0.036,9606,['PTGS2'],['PTGS2'],Arachidonic acid metabolism
RCTM,HSA-2142770,1,0.036,9606,['PTGS2'],['PTGS2'],Synthesis of 15-eicosatetraenoic acid derivatives
RCTM,HSA-2162123,1,0.036,9606,['PTGS2'],['PTGS2'],Synthesis of Prostaglandins (PG) and Thromboxanes (TX)
RCTM,HSA-2173793,2,0.071,9606,"['MAPK1', 'SP1']","['MAPK1', 'SP1']",Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
RCTM,HSA-2173795,1,0.036,9606,['MAPK1'],['MAPK1'],Downregulation of SMAD2/3:SMAD4 transcriptional activity
RCTM,HSA-2173796,2,0.071,9606,"['MAPK1', 'SP1']","['MAPK1', 'SP1']",SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription
RCTM,HSA-2262752,6,0.214,9606,"['MAPK1', 'KDM6B', 'SOD1', 'IGFBP7', 'SP1', 'TLR4']","['MAPK1', 'KDM6B', 'SOD1', 'IGFBP7', 'SP1', 'TLR4']",Cellular responses to stress
RCTM,HSA-2426168,1,0.036,9606,['SP1'],['SP1'],Activation of gene expression by SREBF (SREBP)
RCTM,HSA-2454202,1,0.036,9606,['MAPK1'],['MAPK1'],Fc epsilon receptor (FCERI) signaling
RCTM,HSA-2559580,2,0.071,9606,"['MAPK1', 'KDM6B']","['MAPK1', 'KDM6B']",Oxidative Stress Induced Senescence
RCTM,HSA-2559582,2,0.071,9606,"['MAPK1', 'IGFBP7']","['MAPK1', 'IGFBP7']",Senescence-Associated Secretory Phenotype (SASP)
RCTM,HSA-2559583,4,0.143,9606,"['MAPK1', 'KDM6B', 'IGFBP7', 'SP1']","['MAPK1', 'KDM6B', 'IGFBP7', 'SP1']",Cellular Senescence
RCTM,HSA-2559585,2,0.071,9606,"['MAPK1', 'SP1']","['MAPK1', 'SP1']",Oncogene Induced Senescence
RCTM,HSA-2562578,1,0.036,9606,['TLR4'],['TLR4'],TRIF-mediated programmed cell death
RCTM,HSA-2682334,1,0.036,9606,['EPHA4'],['EPHA4'],EPH-Ephrin signaling
RCTM,HSA-2871796,1,0.036,9606,['MAPK1'],['MAPK1'],FCERI mediated MAPK activation
RCTM,HSA-3214842,1,0.036,9606,['KDM6B'],['KDM6B'],HDMs demethylate histones
RCTM,HSA-3247509,1,0.036,9606,['KDM6B'],['KDM6B'],Chromatin modifying enzymes
RCTM,HSA-3299685,1,0.036,9606,['SOD1'],['SOD1'],Detoxification of Reactive Oxygen Species
RCTM,HSA-3371453,1,0.036,9606,['MAPK1'],['MAPK1'],Regulation of HSF1-mediated heat shock response
RCTM,HSA-3371556,1,0.036,9606,['MAPK1'],['MAPK1'],Cellular response to heat stress
RCTM,HSA-351200,1,0.036,9606,['SAT1'],['SAT1'],Interconversion of polyamines
RCTM,HSA-351202,1,0.036,9606,['SAT1'],['SAT1'],Metabolism of polyamines
RCTM,HSA-3700989,1,0.036,9606,['BCL6'],['BCL6'],Transcriptional Regulation by TP53
RCTM,HSA-372790,3,0.107,9606,"['MAPK1', 'CXCL10', 'PDE4B']","['MAPK1', 'CXCL10', 'PDE4B']",Signaling by GPCR
RCTM,HSA-373076,1,0.036,9606,['CXCL10'],['CXCL10'],Class A/1 (Rhodopsin-like receptors)
RCTM,HSA-373760,1,0.036,9606,['MAPK1'],['MAPK1'],L1CAM interactions
RCTM,HSA-375165,1,0.036,9606,['MAPK1'],['MAPK1'],NCAM signaling for neurite out-growth
RCTM,HSA-375276,1,0.036,9606,['CXCL10'],['CXCL10'],Peptide ligand-binding receptors
RCTM,HSA-380108,1,0.036,9606,['CXCL10'],['CXCL10'],Chemokine receptors bind chemokines
RCTM,HSA-381426,1,0.036,9606,['IGFBP7'],['IGFBP7'],Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
RCTM,HSA-382551,1,0.036,9606,['LCN2'],['LCN2'],Transport of small molecules
RCTM,HSA-388396,3,0.107,9606,"['MAPK1', 'CXCL10', 'PDE4B']","['MAPK1', 'CXCL10', 'PDE4B']",GPCR downstream signalling
RCTM,HSA-392499,2,0.071,9606,"['IGFBP7', 'FBXO31']","['IGFBP7', 'FBXO31']",Metabolism of proteins
RCTM,HSA-3928663,1,0.036,9606,['EPHA4'],['EPHA4'],EPHA-mediated growth cone collapse
RCTM,HSA-3928665,1,0.036,9606,['EPHA4'],['EPHA4'],EPH-ephrin mediated repulsion of cells
RCTM,HSA-400206,1,0.036,9606,['SP1'],['SP1'],Regulation of lipid metabolism by PPARalpha
RCTM,HSA-416476,1,0.036,9606,['MAPK1'],['MAPK1'],G alpha (q) signalling events
RCTM,HSA-418594,3,0.107,9606,"['MAPK1', 'CXCL10', 'PDE4B']","['MAPK1', 'CXCL10', 'PDE4B']",G alpha (i) signalling events
RCTM,HSA-422475,2,0.071,9606,"['MAPK1', 'EPHA4']","['MAPK1', 'EPHA4']",Axon guidance
RCTM,HSA-437239,1,0.036,9606,['MAPK1'],['MAPK1'],Recycling pathway of L1
RCTM,HSA-438064,1,0.036,9606,['MAPK1'],['MAPK1'],Post NMDA receptor activation events
RCTM,HSA-4411364,1,0.036,9606,['RUNX3'],['RUNX3'],Binding of TCF/LEF:CTNNB1 to target gene promoters
RCTM,HSA-442742,1,0.036,9606,['MAPK1'],['MAPK1'],CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling
RCTM,HSA-442755,1,0.036,9606,['MAPK1'],['MAPK1'],Activation of NMDA receptors and postsynaptic events
RCTM,HSA-444257,1,0.036,9606,['MAPK1'],['MAPK1'],RSK activation
RCTM,HSA-445144,1,0.036,9606,['MAPK1'],['MAPK1'],Signal transduction by L1
RCTM,HSA-446652,1,0.036,9606,['IL1B'],['IL1B'],Interleukin-1 family signaling
RCTM,HSA-447115,1,0.036,9606,['SOD1'],['SOD1'],Interleukin-12 family signaling
RCTM,HSA-448424,1,0.036,9606,['MAPK1'],['MAPK1'],Interleukin-17 signaling
RCTM,HSA-448706,1,0.036,9606,['IL1B'],['IL1B'],Interleukin-1 processing
RCTM,HSA-449147,7,0.25,9606,"['MAPK1', 'IL1B', 'SOD1', 'CXCL10', 'PTGS2', 'LCN2', 'BCL6']","['MAPK1', 'IL1B', 'SOD1', 'CXCL10', 'PTGS2', 'LCN2', 'BCL6']",Signaling by Interleukins
RCTM,HSA-450282,1,0.036,9606,['MAPK1'],['MAPK1'],MAPK targets/ Nuclear events mediated by MAP kinases
RCTM,HSA-450294,1,0.036,9606,['MAPK1'],['MAPK1'],MAP kinase activation
RCTM,HSA-450341,1,0.036,9606,['MAPK1'],['MAPK1'],Activation of the AP-1 family of transcription factors
RCTM,HSA-453279,1,0.036,9606,['DYRK1A'],['DYRK1A'],Mitotic G1 phase and G1/S transition
RCTM,HSA-456926,1,0.036,9606,['MAPK1'],['MAPK1'],Thrombin signalling through proteinase activated receptors (PARs)
RCTM,HSA-4839726,1,0.036,9606,['KDM6B'],['KDM6B'],Chromatin organization
RCTM,HSA-500792,1,0.036,9606,['CXCL10'],['CXCL10'],GPCR ligand binding
RCTM,HSA-5218859,2,0.071,9606,"['IRF1', 'IL1B']","['IRF1', 'IL1B']",Regulated Necrosis
RCTM,HSA-5260271,1,0.036,9606,['TLR4'],['TLR4'],Diseases of Immune System
RCTM,HSA-5357769,1,0.036,9606,['TLR4'],['TLR4'],Caspase activation via extrinsic apoptotic signalling pathway
RCTM,HSA-5357801,4,0.143,9606,"['MAPK1', 'IRF1', 'IL1B', 'TLR4']","['MAPK1', 'IRF1', 'IL1B', 'TLR4']",Programmed Cell Death
RCTM,HSA-556833,4,0.143,9606,"['LPCAT3', 'SP1', 'PTGS2', 'LGMN']","['LPCAT3', 'SP1', 'PTGS2', 'LGMN']",Metabolism of lipids
RCTM,HSA-5602358,1,0.036,9606,['TLR4'],['TLR4'],Diseases associated with the TLR signaling cascade
RCTM,HSA-5602498,1,0.036,9606,['TLR4'],['TLR4'],MyD88 deficiency (TLR2/4)
RCTM,HSA-5603041,1,0.036,9606,['TLR4'],['TLR4'],IRAK4 deficiency (TLR2/4)
RCTM,HSA-5607764,1,0.036,9606,['IL1B'],['IL1B'],CLEC7A (Dectin-1) signaling
RCTM,HSA-5620971,2,0.071,9606,"['IRF1', 'IL1B']","['IRF1', 'IL1B']",Pyroptosis
RCTM,HSA-5621481,1,0.036,9606,['IL1B'],['IL1B'],C-type lectin receptors (CLRs)
RCTM,HSA-5633008,1,0.036,9606,['BCL6'],['BCL6'],TP53 Regulates Transcription of Cell Death Genes
RCTM,HSA-5654726,1,0.036,9606,['MAPK1'],['MAPK1'],Negative regulation of FGFR1 signaling
RCTM,HSA-5654727,1,0.036,9606,['MAPK1'],['MAPK1'],Negative regulation of FGFR2 signaling
RCTM,HSA-5654732,1,0.036,9606,['MAPK1'],['MAPK1'],Negative regulation of FGFR3 signaling
RCTM,HSA-5654733,1,0.036,9606,['MAPK1'],['MAPK1'],Negative regulation of FGFR4 signaling
RCTM,HSA-5654736,1,0.036,9606,['MAPK1'],['MAPK1'],Signaling by FGFR1
RCTM,HSA-5654738,1,0.036,9606,['MAPK1'],['MAPK1'],Signaling by FGFR2
RCTM,HSA-5654741,1,0.036,9606,['MAPK1'],['MAPK1'],Signaling by FGFR3
RCTM,HSA-5654743,1,0.036,9606,['MAPK1'],['MAPK1'],Signaling by FGFR4
RCTM,HSA-5660668,1,0.036,9606,['IL1B'],['IL1B'],CLEC7A/inflammasome pathway
RCTM,HSA-5663202,1,0.036,9606,['MAPK1'],['MAPK1'],Diseases of signal transduction by growth factor receptors and second messengers
RCTM,HSA-5663205,3,0.107,9606,"['MAPK1', 'IL1B', 'SP1']","['MAPK1', 'IL1B', 'SP1']",Infectious disease
RCTM,HSA-5663213,1,0.036,9606,['MAPK1'],['MAPK1'],RHO GTPases Activate WASPs and WAVEs
RCTM,HSA-5668599,1,0.036,9606,['MAPK1'],['MAPK1'],RHO GTPases Activate NADPH Oxidases
RCTM,HSA-5673001,1,0.036,9606,['MAPK1'],['MAPK1'],RAF/MAP kinase cascade
RCTM,HSA-5674135,1,0.036,9606,['MAPK1'],['MAPK1'],MAP2K and MAPK activation
RCTM,HSA-5674499,1,0.036,9606,['MAPK1'],['MAPK1'],Negative feedback regulation of MAPK pathway
RCTM,HSA-5675221,1,0.036,9606,['MAPK1'],['MAPK1'],Negative regulation of MAPK pathway
RCTM,HSA-5683057,1,0.036,9606,['MAPK1'],['MAPK1'],MAPK family signaling cascades
RCTM,HSA-5684996,1,0.036,9606,['MAPK1'],['MAPK1'],MAPK1/MAPK3 signaling
RCTM,HSA-5686938,1,0.036,9606,['TLR4'],['TLR4'],Regulation of TLR by endogenous ligand
RCTM,HSA-597592,2,0.071,9606,"['IGFBP7', 'FBXO31']","['IGFBP7', 'FBXO31']",Post-translational protein modification
RCTM,HSA-6783783,3,0.107,9606,"['IL1B', 'CXCL10', 'PTGS2']","['IL1B', 'CXCL10', 'PTGS2']",Interleukin-10 signaling
RCTM,HSA-6785807,4,0.143,9606,"['IL1B', 'PTGS2', 'LCN2', 'BCL6']","['IL1B', 'PTGS2', 'LCN2', 'BCL6']",Interleukin-4 and Interleukin-13 signaling
RCTM,HSA-6798695,3,0.107,9606,"['MAPK1', 'CTSB', 'LCN2']","['MAPK1', 'CTSB', 'LCN2']",Neutrophil degranulation
RCTM,HSA-6799990,1,0.036,9606,['LCN2'],['LCN2'],Metal sequestration by antimicrobial proteins
RCTM,HSA-6802946,1,0.036,9606,['MAPK1'],['MAPK1'],Signaling by moderate kinase activity BRAF mutants
RCTM,HSA-6802948,1,0.036,9606,['MAPK1'],['MAPK1'],Signaling by high-kinase activity BRAF mutants
RCTM,HSA-6802949,1,0.036,9606,['MAPK1'],['MAPK1'],Signaling by RAS mutants
RCTM,HSA-6802952,1,0.036,9606,['MAPK1'],['MAPK1'],Signaling by BRAF and RAF1 fusions
RCTM,HSA-6802955,1,0.036,9606,['MAPK1'],['MAPK1'],Paradoxical activation of RAF signaling by kinase inactive BRAF
RCTM,HSA-6802957,1,0.036,9606,['MAPK1'],['MAPK1'],Oncogenic MAPK signaling
RCTM,HSA-6803157,1,0.036,9606,['LCN2'],['LCN2'],Antimicrobial peptides
RCTM,HSA-6803205,1,0.036,9606,['BCL6'],['BCL6'],TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
RCTM,HSA-6807070,2,0.071,9606,"['MAPK1', 'EGR1']","['MAPK1', 'EGR1']",PTEN Regulation
RCTM,HSA-6807505,1,0.036,9606,['SP1'],['SP1'],RNA polymerase II transcribes snRNA genes
RCTM,HSA-6811558,1,0.036,9606,['MAPK1'],['MAPK1'],"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
RCTM,HSA-68875,1,0.036,9606,['MAPK1'],['MAPK1'],Mitotic Prophase
RCTM,HSA-68886,1,0.036,9606,['MAPK1'],['MAPK1'],M Phase
RCTM,HSA-69278,2,0.071,9606,"['MAPK1', 'DYRK1A']","['MAPK1', 'DYRK1A']","Cell Cycle, Mitotic"
RCTM,HSA-71291,1,0.036,9606,['SAT1'],['SAT1'],Metabolism of amino acids and derivatives
RCTM,HSA-73857,4,0.143,9606,"['MAPK1', 'SP1', 'RUNX3', 'BCL6']","['MAPK1', 'SP1', 'RUNX3', 'BCL6']",RNA Polymerase II Transcription
RCTM,HSA-74160,4,0.143,9606,"['MAPK1', 'SP1', 'RUNX3', 'BCL6']","['MAPK1', 'SP1', 'RUNX3', 'BCL6']",Gene expression (Transcription)
RCTM,HSA-74749,1,0.036,9606,['MAPK1'],['MAPK1'],Signal attenuation
RCTM,HSA-74751,1,0.036,9606,['MAPK1'],['MAPK1'],Insulin receptor signalling cascade
RCTM,HSA-74752,1,0.036,9606,['MAPK1'],['MAPK1'],Signaling by Insulin receptor
RCTM,HSA-76002,2,0.071,9606,"['MAPK1', 'SOD1']","['MAPK1', 'SOD1']","Platelet activation, signaling and aggregation"
RCTM,HSA-76005,1,0.036,9606,['SOD1'],['SOD1'],Response to elevated platelet cytosolic Ca2+
RCTM,HSA-877300,1,0.036,9606,['IRF1'],['IRF1'],Interferon gamma signaling
RCTM,HSA-879415,1,0.036,9606,['MAPK1'],['MAPK1'],Advanced glycosylation endproduct receptor signaling
RCTM,HSA-881907,1,0.036,9606,['MAPK1'],['MAPK1'],Gastrin-CREB signalling pathway via PKC and MAPK
RCTM,HSA-8878159,1,0.036,9606,['RUNX3'],['RUNX3'],Transcriptional regulation by RUNX3
RCTM,HSA-8878166,1,0.036,9606,['MAPK1'],['MAPK1'],Transcriptional regulation by RUNX2
RCTM,HSA-8939211,2,0.071,9606,"['MAPK1', 'SP1']","['MAPK1', 'SP1']",ESR-mediated signaling
RCTM,HSA-8940973,1,0.036,9606,['MAPK1'],['MAPK1'],RUNX2 regulates osteoblast differentiation
RCTM,HSA-8941326,1,0.036,9606,['MAPK1'],['MAPK1'],RUNX2 regulates bone development
RCTM,HSA-8941855,1,0.036,9606,['RUNX3'],['RUNX3'],RUNX3 regulates CDKN1A transcription
RCTM,HSA-8941856,1,0.036,9606,['RUNX3'],['RUNX3'],RUNX3 regulates NOTCH signaling
RCTM,HSA-8941858,1,0.036,9606,['RUNX3'],['RUNX3'],Regulation of RUNX3 expression and activity
RCTM,HSA-8943724,2,0.071,9606,"['MAPK1', 'EGR1']","['MAPK1', 'EGR1']",Regulation of PTEN gene transcription
RCTM,HSA-8949275,1,0.036,9606,['RUNX3'],['RUNX3'],RUNX3 Regulates Immune Response and Cell Migration
RCTM,HSA-8950505,1,0.036,9606,['SOD1'],['SOD1'],Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation
RCTM,HSA-8951430,1,0.036,9606,['RUNX3'],['RUNX3'],RUNX3 regulates WNT signaling
RCTM,HSA-8951664,1,0.036,9606,['FBXO31'],['FBXO31'],Neddylation
RCTM,HSA-8951671,1,0.036,9606,['RUNX3'],['RUNX3'],RUNX3 regulates YAP1-mediated transcription
RCTM,HSA-8951911,1,0.036,9606,['RUNX3'],['RUNX3'],RUNX3 regulates RUNX1-mediated transcription
RCTM,HSA-8951936,1,0.036,9606,['RUNX3'],['RUNX3'],RUNX3 regulates p14-ARF
RCTM,HSA-8952158,1,0.036,9606,['RUNX3'],['RUNX3'],RUNX3 regulates BCL2L11 (BIM) transcription
RCTM,HSA-8953897,6,0.214,9606,"['MAPK1', 'KDM6B', 'SOD1', 'IGFBP7', 'SP1', 'TLR4']","['MAPK1', 'KDM6B', 'SOD1', 'IGFBP7', 'SP1', 'TLR4']",Cellular responses to stimuli
RCTM,HSA-8957275,1,0.036,9606,['IGFBP7'],['IGFBP7'],Post-translational protein phosphorylation
RCTM,HSA-8957322,2,0.071,9606,"['SP1', 'LGMN']","['SP1', 'LGMN']",Metabolism of steroids
RCTM,HSA-8978868,1,0.036,9606,['PTGS2'],['PTGS2'],Fatty acid metabolism
RCTM,HSA-9006925,2,0.071,9606,"['MAPK1', 'EGR1']","['MAPK1', 'EGR1']",Intracellular signaling by second messengers
RCTM,HSA-9006931,2,0.071,9606,"['MAPK1', 'SP1']","['MAPK1', 'SP1']",Signaling by Nuclear Receptors
RCTM,HSA-9006934,2,0.071,9606,"['MAPK1', 'EGR1']","['MAPK1', 'EGR1']",Signaling by Receptor Tyrosine Kinases
RCTM,HSA-9006936,2,0.071,9606,"['MAPK1', 'SP1']","['MAPK1', 'SP1']",Signaling by TGFB family members
RCTM,HSA-9009391,1,0.036,9606,['MAPK1'],['MAPK1'],Extra-nuclear estrogen signaling
RCTM,HSA-9018519,1,0.036,9606,['SP1'],['SP1'],Estrogen-dependent gene expression
RCTM,HSA-9018677,1,0.036,9606,['PTGS2'],['PTGS2'],Biosynthesis of DHA-derived SPMs
RCTM,HSA-9018678,1,0.036,9606,['PTGS2'],['PTGS2'],Biosynthesis of specialized proresolving mediators (SPMs)
RCTM,HSA-9018679,1,0.036,9606,['PTGS2'],['PTGS2'],Biosynthesis of EPA-derived SPMs
RCTM,HSA-9018683,1,0.036,9606,['PTGS2'],['PTGS2'],Biosynthesis of DPA-derived SPMs
