"logFC","logCPM","PValue","FDR","Gene","Dataset","Species"
-0.28920574546584,2.16551245715525,0.275454343803826,0.457666070113309,"Ndufaf2","GSE104036","Mouse"
0.235512149020515,2.35419153749164,0.2755006532716,0.457698632325854,"Kcnj8","GSE104036","Mouse"
0.313439095295708,0.774380633649123,0.275679549104397,0.45795143712107,"3110001I22Rik","GSE104036","Mouse"
0.194042546106044,3.17803325713258,0.27577393857059,0.458063826813403,"Zfp113","GSE104036","Mouse"
0.264216537596494,4.49450951988379,0.276000919681476,0.458359187167017,"S100a16","GSE104036","Mouse"
0.729851310168263,-1.4501954874969,0.276005257845888,0.458359187167017,"BC106179","GSE104036","Mouse"
0.200234910569172,5.27539836450276,0.276035269180372,0.458364602907808,"Zcchc24","GSE104036","Mouse"
0.154659915001016,4.38946721247549,0.276150406212716,0.458511357602218,"Trnt1","GSE104036","Mouse"
0.560826607415487,-1.12833178048825,0.276268284036202,0.458659152448568,"Tcf7l1","GSE104036","Mouse"
-0.138373395989522,5.31773145991459,0.276292954279202,0.458659152448568,"Tex264","GSE104036","Mouse"
-0.163563337829045,4.30346721822241,0.276341249378831,0.458694885993052,"Ngrn","GSE104036","Mouse"
-0.218606227777919,2.90338279590751,0.276424067718961,0.458763988373791,"Mmachc","GSE104036","Mouse"
-0.172279886951649,3.70398860721738,0.276436427193428,0.458763988373791,"Zfp703","GSE104036","Mouse"
0.135777391230962,5.5064737142371,0.276474745497884,0.458783145855728,"Ncbp1","GSE104036","Mouse"
0.405960541345383,1.34712002389157,0.276696964256345,0.459055958683506,"Gm15521","GSE104036","Mouse"
0.43987187938949,1.35499205696518,0.276726677840317,0.459055958683506,"Hyal1","GSE104036","Mouse"
-0.265774853320237,1.48069732443993,0.27674125863503,0.459055958683506,"Morn2","GSE104036","Mouse"
0.536876875488948,-1.56897531890549,0.276746311829625,0.459055958683506,"Pla2g4c","GSE104036","Mouse"
0.536708132377134,-0.865519565215937,0.27678668059793,0.459078479532042,"Vax1","GSE104036","Mouse"
0.20185377276932,3.1867276294958,0.27682810279017,0.45910274306132,"Gas8","GSE104036","Mouse"
0.178328674000562,6.44623469088432,0.276884778026454,0.45915229570147,"Zkscan1","GSE104036","Mouse"
0.59610311806169,-1.33816177565098,0.276912426021864,0.459153708136699,"Gdf5","GSE104036","Mouse"
-0.143241114902815,6.21852456432099,0.277141598020865,0.459489238711903,"Ddost","GSE104036","Mouse"
0.393300900488744,0.735975573902625,0.277177486877086,0.459504279957322,"Gm17203","GSE104036","Mouse"
0.272320056791664,1.85885429649486,0.277291656754137,0.459649079857032,"Smpdl3b","GSE104036","Mouse"
0.805702045824642,-1.48336599757992,0.277354623865323,0.459694084521889,"Gm17141","GSE104036","Mouse"
0.376201658487101,0.501685195956475,0.277372462204366,0.459694084521889,"Gm6733","GSE104036","Mouse"
0.164340904611271,4.3789747707644,0.277406988855658,0.459700937286575,"Cspp1","GSE104036","Mouse"
-0.217571639646946,4.27091958861256,0.277430253427515,0.459700937286575,"Mageh1","GSE104036","Mouse"
-0.128056656568834,6.75047229633351,0.277558829792365,0.459795253121483,"Fto","GSE104036","Mouse"
-0.19949377248386,2.89186642802006,0.277558854082194,0.459795253121483,"Slc25a26","GSE104036","Mouse"
0.179848254305111,4.47022227355753,0.277567674250868,0.459795253121483,"Nhsl1","GSE104036","Mouse"
0.362214948059618,1.94698227350407,0.277861289973153,0.460198169793335,"Ccdc176","GSE104036","Mouse"
-0.158144989486484,5.86332527537824,0.2778646200573,0.460198169793335,"Rtn4rl1","GSE104036","Mouse"
-0.145813471800894,5.21096621472445,0.278001744911221,0.460380776945373,"Ddx19b","GSE104036","Mouse"
0.390655384819076,-0.0594367806856019,0.278055945060701,0.460426035815144,"Rab11fip4os1","GSE104036","Mouse"
0.232206724773643,2.53268501805639,0.278086948546944,0.460432878862875,"Shc4","GSE104036","Mouse"
-0.130088089474897,7.17472109058664,0.278136366518521,0.460444900796348,"Galnt16","GSE104036","Mouse"
-0.130098119806069,5.51938129160488,0.278147952619959,0.460444900796348,"Snx17","GSE104036","Mouse"
0.188573551354304,3.40692252986185,0.278244778774528,0.460560692069313,"2700049A03Rik","GSE104036","Mouse"
-0.187601487229175,5.289335314101,0.278468498585923,0.460886479597199,"Chtf8","GSE104036","Mouse"
-0.216024452071332,2.80166207559885,0.278528924949711,0.460941967260315,"Uqcc3","GSE104036","Mouse"
0.438198665352639,0.0465743784968367,0.278740700337566,0.461247889935703,"Prdm1","GSE104036","Mouse"
-0.60965390920629,-1.49569234677025,0.27880247903238,0.461267470378216,"Gm10093","GSE104036","Mouse"
-0.25357744199132,2.32199623332563,0.278806372378593,0.461267470378216,"Fbxo27","GSE104036","Mouse"
-0.311607817463424,2.50502872323942,0.278961365880756,0.461479340062441,"Rnase4","GSE104036","Mouse"
-0.197342502449196,2.82633338893407,0.279013048816613,0.461520281057308,"Adprm","GSE104036","Mouse"
0.137021099543288,5.12392517205851,0.279066403086247,0.46156207779144,"Ubap1","GSE104036","Mouse"
0.142530441151777,5.11602062129288,0.279092190720579,0.46156207779144,"Mier1","GSE104036","Mouse"
-0.15855109201343,6.0664541678225,0.279146870831207,0.461607955191346,"Trim66","GSE104036","Mouse"
0.151657937238101,4.40284390564651,0.279229907156626,0.461700710134979,"Supv3l1","GSE104036","Mouse"
0.205587543720164,2.61384110029593,0.279290760767879,0.461743098166307,"Shq1","GSE104036","Mouse"
-0.195007808859048,5.62024105974343,0.279309437554349,0.461743098166307,"Cyth2","GSE104036","Mouse"
0.233100295434815,2.40543283048305,0.279456920759123,0.461942343932817,"Pold1","GSE104036","Mouse"
0.171546742220451,3.98275990189605,0.279620499757686,0.462168155044656,"Zfp330","GSE104036","Mouse"
0.24942819760685,2.65510933529433,0.279700344851113,0.462255537135786,"Adhfe1","GSE104036","Mouse"
0.160348522355407,4.09503472438793,0.279878803528712,0.462505863483892,"Rap1a","GSE104036","Mouse"
-0.232803111664946,2.50258124661551,0.279919925465979,0.462529211461867,"Dusp19","GSE104036","Mouse"
-0.227566240093498,5.34649244376646,0.27999941637393,0.462614089853575,"Neurod2","GSE104036","Mouse"
-0.151750417824712,5.49956174720849,0.280025289755546,0.462614089853575,"Sergef","GSE104036","Mouse"
-0.607065162462462,-1.67264877119755,0.280092203733163,0.462680026122409,"2700069I18Rik","GSE104036","Mouse"
0.309877250711963,0.826261904452522,0.28013425676362,0.462704886219841,"Myo1h","GSE104036","Mouse"
-0.180831668038337,3.66870627279239,0.2801953128626,0.46276112635187,"Spag7","GSE104036","Mouse"
0.154515835121581,4.30076273975311,0.280260001086464,0.462823353760269,"Polr1b","GSE104036","Mouse"
-0.235312914629932,2.05587039022997,0.280395709811819,0.463002841632989,"Pkib","GSE104036","Mouse"
-0.189645351159947,2.94090971063196,0.28054071592097,0.46319764572228,"Ap5s1","GSE104036","Mouse"
-0.163756413656903,4.06316010518028,0.280625458033093,0.463292920647176,"Zfp322a","GSE104036","Mouse"
0.203893968044718,3.3032306574539,0.280670576134479,0.463301484910811,"Bcl7c","GSE104036","Mouse"
0.206529023112068,3.61240741324284,0.28068472219779,0.463301484910811,"Snrpe","GSE104036","Mouse"
0.147274003485482,5.4829979597357,0.280797632918665,0.463443213259615,"Senp6","GSE104036","Mouse"
-0.136448288168334,5.04854462176725,0.280950515648882,0.46365087986551,"Mum1","GSE104036","Mouse"
0.200372452188169,2.60658675325296,0.281041763836775,0.463756801169409,"Fcf1","GSE104036","Mouse"
-0.394594619080523,-0.529601171938912,0.281075361015826,0.463767579297658,"Spc24","GSE104036","Mouse"
0.140961554181043,4.59505982395597,0.281123679368843,0.463802642594369,"Osbpl11","GSE104036","Mouse"
0.603265669162592,-1.70750078922495,0.281201063527349,0.463855660014864,"Gm11185","GSE104036","Mouse"
0.150661316606625,5.28506783177935,0.281209956010178,0.463855660014864,"Ctps","GSE104036","Mouse"
0.25816435896134,1.77642631550293,0.281266339472287,0.463892794727252,"Mitd1","GSE104036","Mouse"
0.155781090198819,4.66207660453968,0.281286614369194,0.463892794727252,"Phka1","GSE104036","Mouse"
-0.194111972877823,3.4272195913192,0.281349765868767,0.463952289304333,"Coa7","GSE104036","Mouse"
-0.427961524158179,0.123386921331902,0.281397509811595,0.463976289606284,"Gm12059","GSE104036","Mouse"
-0.182520892378313,5.14887363892045,0.281418475510832,0.463976289606284,"Tpp1","GSE104036","Mouse"
-0.187028479740692,3.49363042113545,0.281479960853593,0.464033012240361,"Zfp277","GSE104036","Mouse"
-0.164979602401151,4.9650967940356,0.281794531018767,0.464505281714661,"1190002N15Rik","GSE104036","Mouse"
0.629173495032252,-1.23845803317065,0.281831486142677,0.464505281714661,"4930426L09Rik","GSE104036","Mouse"
-0.163028112432677,5.04227779695458,0.281849185323677,0.464505281714661,"Cog5","GSE104036","Mouse"
0.242537923690668,2.16556331050891,0.281874871273362,0.464505281714661,"Nqo2","GSE104036","Mouse"
-0.420511809909881,0.602740307405225,0.281985882335666,0.464634982588697,"Doc2g","GSE104036","Mouse"
-0.186929794795556,4.85832771821654,0.282029468323166,0.464634982588697,"Bag5","GSE104036","Mouse"
0.165769600352713,6.15564038235721,0.282034925818794,0.464634982588697,"Slc25a51","GSE104036","Mouse"
0.283178350734886,1.80240264929143,0.282077219757811,0.464659984671225,"Plscr3","GSE104036","Mouse"
0.189699888777366,3.47847955746534,0.282108419220062,0.46466670800113,"Snapc2","GSE104036","Mouse"
-0.285727194941242,4.87196432998784,0.282175739218917,0.464732919215316,"Mfsd2a","GSE104036","Mouse"
-0.126598613309975,6.86542642439571,0.282219050920263,0.464759580732216,"Creg2","GSE104036","Mouse"
0.271701626134128,1.42311007948593,0.282285759424179,0.464824763380099,"Primpol","GSE104036","Mouse"
0.576738029648177,-1.69722838281617,0.282315953329606,0.464829812655213,"Ticam2","GSE104036","Mouse"
0.31240642854886,1.32700472924183,0.282454024502267,0.464992980815901,"Myo18b","GSE104036","Mouse"
0.165687268988783,5.47525903581722,0.282469328118629,0.464992980815901,"Nup205","GSE104036","Mouse"
0.18830138137179,4.22709502698295,0.282933758865132,0.465712772156968,"Rybp","GSE104036","Mouse"
-0.145518740939891,4.63808819330986,0.283001123261253,0.465778911447658,"Bfar","GSE104036","Mouse"
-0.118133495266298,6.94256704190585,0.283049185528152,0.465813272572502,"Dnajb14","GSE104036","Mouse"
0.248140160563944,2.29406684082092,0.283179471997214,0.465982930247984,"Frem1","GSE104036","Mouse"
0.555137883584353,-1.53058184452359,0.283266020538731,0.466054462306784,"4933416C03Rik","GSE104036","Mouse"
0.212149337633659,5.80001419599261,0.283277340234908,0.466054462306784,"Cops2","GSE104036","Mouse"
-0.292212092233835,2.3503126837979,0.283458889232016,0.466285617594308,"Bambi","GSE104036","Mouse"
-0.131629992232638,5.2522692672051,0.28347678135348,0.466285617594308,"Asap2","GSE104036","Mouse"
-0.172025782154443,4.10374892503292,0.2834994785,0.466285617594308,"Rnpep","GSE104036","Mouse"
0.391466039450388,1.91108498100941,0.283575113309265,0.466342820316292,"Orai1","GSE104036","Mouse"
-0.268613045323346,1.64403130025071,0.28358868909809,0.466342820316292,"Entpd2","GSE104036","Mouse"
0.515054038260611,-1.11986931774186,0.283671672372208,0.466434517426138,"Gm15575","GSE104036","Mouse"
0.396708227127626,-0.570309712479468,0.283948697026633,0.466839563639906,"Gm20457","GSE104036","Mouse"
-0.122202842526162,6.6359589251406,0.283976302713035,0.466839563639906,"Clec16a","GSE104036","Mouse"
0.232917403084448,2.57995906988949,0.283999743879917,0.466839563639906,"Nupl2","GSE104036","Mouse"
0.320708717534802,0.936208049142544,0.284109632578502,0.466975400885624,"Etohd2","GSE104036","Mouse"
-0.250963438390509,1.92364324550963,0.284300375998338,0.467244095792396,"Wbscr27","GSE104036","Mouse"
-0.391643505973388,-0.231024491360835,0.284427165514345,0.467407641803808,"Gm12576","GSE104036","Mouse"
-0.166949656513169,4.15104930443009,0.284495389116727,0.4674749225657,"Mrpl4","GSE104036","Mouse"
0.203590311362687,3.6681223524456,0.284593229242063,0.467590850806669,"Blzf1","GSE104036","Mouse"
0.163583916460863,4.30985964714934,0.284690237780732,0.467692738249723,"Kat2b","GSE104036","Mouse"
0.253522268126493,4.51036843769687,0.284709830912335,0.467692738249723,"Vwa1","GSE104036","Mouse"
0.532122053824478,0.00656986437321361,0.284744158367131,0.467704290032667,"P2rx5","GSE104036","Mouse"
-0.152449382392715,4.47500272915153,0.284851354345466,0.467816607276608,"Slc9a3r1","GSE104036","Mouse"
0.283177009198899,2.00919017616252,0.284867142125715,0.467816607276608,"Haus5","GSE104036","Mouse"
0.217620694708039,2.77822753196148,0.284904448928603,0.467833036165944,"Wrap53","GSE104036","Mouse"
-0.294280078688142,1.52780376036747,0.284981899846005,0.46791537503462,"Pcdhb8","GSE104036","Mouse"
-0.144243413698603,4.64513108981894,0.285061857516591,0.468001813600343,"Naa60","GSE104036","Mouse"
0.141311012986593,5.41704618229515,0.285090282792611,0.468003640127552,"Ppp2r3a","GSE104036","Mouse"
0.159331624587081,4.74906707912735,0.285274582393519,0.468261324773728,"Znrf3","GSE104036","Mouse"
-0.547345254308545,-1.22517420301003,0.285490751972501,0.468538277161284,"Chrna3","GSE104036","Mouse"
-0.169776428850446,4.59184004452969,0.285497995438633,0.468538277161284,"Rrm2b","GSE104036","Mouse"
0.569272427705853,-1.10903827840005,0.285684656163162,0.468799711104747,"Dhrs13os","GSE104036","Mouse"
-0.13970088408311,6.95308243597206,0.285723170416657,0.46881801446801,"Gnaq","GSE104036","Mouse"
-0.168025869663525,7.41318946415703,0.285791390939431,0.468885052063113,"Spin1","GSE104036","Mouse"
0.136763910152527,7.38403557642367,0.286057540160933,0.46927677842581,"Secisbp2l","GSE104036","Mouse"
0.852795422667823,-1.59732435601291,0.286171582188215,0.469418922151547,"Gm12919","GSE104036","Mouse"
-0.126202862510971,8.38703549524991,0.28620596452489,0.469430382132095,"Tcf20","GSE104036","Mouse"
0.405806496687827,0.831392750250077,0.286265651106926,0.469483339559455,"Gm10277","GSE104036","Mouse"
0.505055612773708,-1.28636641367267,0.286329614651444,0.46954330051225,"Gm13666","GSE104036","Mouse"
0.201066967404725,2.6945301435907,0.286359175415977,0.469546839306485,"Bud13","GSE104036","Mouse"
0.5458114254812,-1.2614082727581,0.286538297293517,0.469795591247193,"Kbtbd12","GSE104036","Mouse"
-0.232369148703367,1.98608847790947,0.286809787685873,0.470195724454404,"Naif1","GSE104036","Mouse"
0.710824086400423,-1.68576984175211,0.287152366395424,0.470712312081278,"Vmn2r56","GSE104036","Mouse"
0.170997604260014,4.33192521620792,0.287308575299571,0.470897599556865,"Siae","GSE104036","Mouse"
-0.138297572052992,5.99653511632857,0.287330751256299,0.470897599556865,"Rplp2","GSE104036","Mouse"
0.164097661772225,4.30584299462973,0.287347843651391,0.470897599556865,"Tmtc3","GSE104036","Mouse"
0.262091198504353,2.14830778046626,0.287419235603245,0.470969551693755,"Gm13889","GSE104036","Mouse"
0.346132125548799,0.678555764168157,0.287472371126389,0.471011577667879,"Gm17227","GSE104036","Mouse"
0.558114235739613,-1.15467845414331,0.287555423933937,0.471068606437355,"Gm16159","GSE104036","Mouse"
0.425886595429466,-0.632146493185564,0.287570196608112,0.471068606437355,"Eif3j2","GSE104036","Mouse"
0.643599421025255,-1.55861330544792,0.287602838113306,0.471068606437355,"Gm12014","GSE104036","Mouse"
-0.179266533239194,6.36458133256443,0.28761714388956,0.471068606437355,"Abat","GSE104036","Mouse"
0.139866021355424,5.95726071834467,0.288061376228382,0.471751092580839,"Ktn1","GSE104036","Mouse"
0.355235996578458,0.0741500528461958,0.288166461124996,0.471878087860933,"1700029I15Rik","GSE104036","Mouse"
-0.147341959340835,5.313421606672,0.288249003587313,0.471968148730875,"Uqcc1","GSE104036","Mouse"
-0.27570207403557,1.71526286115155,0.288334109851359,0.472057160491241,"Med11","GSE104036","Mouse"
0.428002292230737,-0.159208064959212,0.288358465063427,0.472057160491241,"4930556I23Rik","GSE104036","Mouse"
0.469281048652868,-0.80986591438489,0.288489239223405,0.472226128591235,"Gm15911","GSE104036","Mouse"
0.126644318285103,6.22952257988892,0.288590087843583,0.472346084172299,"Xpo1","GSE104036","Mouse"
0.244567830753233,2.13994765656674,0.288702808429821,0.472485446269816,"Mcm8","GSE104036","Mouse"
0.139506599978197,5.91279598935431,0.288750556469384,0.472491447460747,"Stag2","GSE104036","Mouse"
-0.267409058313309,1.84033339897839,0.288761624616805,0.472491447460747,"Tefm","GSE104036","Mouse"
0.735786409822004,-0.83809997195382,0.288977883435802,0.472800155893484,"Hus1b","GSE104036","Mouse"
0.184374840374722,4.42835469783848,0.289087679286021,0.472934636678057,"Afap1l1","GSE104036","Mouse"
0.194004138144006,3.14893011397643,0.289514377750545,0.473587480931321,"Ccdc126","GSE104036","Mouse"
0.523159099651195,-1.66644247242224,0.289721932462669,0.473881759521557,"A930017K11Rik","GSE104036","Mouse"
0.125784539539613,6.5909134879714,0.28991206323433,0.474147485303069,"Mtdh","GSE104036","Mouse"
0.138231709834963,4.90855081806356,0.290032876075497,0.474299802591491,"Scmh1","GSE104036","Mouse"
-0.171470820803558,5.28320598382659,0.290186196590188,0.474476845660645,"Pnpla6","GSE104036","Mouse"
-0.139128647521772,6.79117090174446,0.290197224427357,0.474476845660645,"Cyb5b","GSE104036","Mouse"
-0.189099674401259,6.38246995817014,0.290250884373208,0.474476845660645,"Nwd1","GSE104036","Mouse"
0.188125524310084,4.50951961380996,0.29025189939976,0.474476845660645,"Ankrd32","GSE104036","Mouse"
-0.141737477047754,8.35819616360448,0.290340442394949,0.474576312166121,"Kcna1","GSE104036","Mouse"
0.46568762195592,1.10090986400991,0.290374747024043,0.474587112767738,"Tnni1","GSE104036","Mouse"
0.17632843151128,3.84082182968753,0.290582419967645,0.474881236637634,"Zkscan2","GSE104036","Mouse"
-0.133464263469079,5.90916921844615,0.290771368590212,0.475144707304337,"Flrt1","GSE104036","Mouse"
-0.153269497907018,4.37060092444461,0.290830500674653,0.475196016883779,"Mtx2","GSE104036","Mouse"
-0.155775568181308,3.90800787085484,0.29092362706416,0.475296900109371,"Rabepk","GSE104036","Mouse"
0.153122759831313,5.29270237107461,0.290947720177834,0.475296900109371,"Pa2g4","GSE104036","Mouse"
0.162009124789145,6.94332721473557,0.291014024525835,0.475349346108552,"Ski","GSE104036","Mouse"
-0.194421735293738,3.93662213290852,0.291049954258129,0.475349346108552,"1810037I17Rik","GSE104036","Mouse"
-0.137334483186965,5.26557439811676,0.291063048693956,0.475349346108552,"Blmh","GSE104036","Mouse"
-0.173357562746788,7.17007710171027,0.291198463199055,0.475521411362545,"Sepp1","GSE104036","Mouse"
