"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe","Dataset","Species"
0.0381810831366493,7.69531677547224,1.37063066473107,0.175032782990869,0.394861982669579,-5.59950365546552,"ILMN_1659452","GSE16561","Human"
-0.000453690145595992,7.61819276896239,-0.0205825749011148,0.983639388155494,0.99348760833097,-6.51919210740261,"ILMN_1767388","GSE16561","Human"
0.0578941470159003,7.33640782120779,2.60296854465865,0.0113533390693554,0.0551886541856191,-3.3165216894381,"ILMN_1675204","GSE16561","Human"
0.00968941449540436,7.54346460148541,0.331499676923424,0.741294547598201,0.880572202175753,-6.46487572384431,"ILMN_1673870","GSE16561","Human"
-0.0714742106329524,7.98404657561423,-1.61122731299225,0.111798770322067,0.294042632654725,-5.25490726223449,"ILMN_1755321","GSE16561","Human"
-0.13464550137148,8.27604914236754,-2.30364682804393,0.0243299876764499,0.0991624856469767,-3.98466615115083,"ILMN_1698554","GSE16561","Human"
-0.00959953615246129,7.63823815034188,-0.349666761635413,0.727677871880654,0.874574358602193,-6.45874120509392,"ILMN_1760414","GSE16561","Human"
0.326493982044114,8.60875825259161,4.87306856382625,6.97661139780192e-06,0.000158436871931709,3.54858692471833,"ILMN_2061446","GSE16561","Human"
0.00522681781702605,7.53428640023759,0.196494101228447,0.844814101868404,0.932180069122842,-6.50023449463424,"ILMN_1752884","GSE16561","Human"
-0.0252459255693726,7.70072643171805,-1.01153837492479,0.315372627351113,0.565818865694059,-6.01517468651233,"ILMN_2270015","GSE16561","Human"
0.0351213616146862,7.49993181840261,1.39444726962199,0.167757223573839,0.384710895717477,-5.5677205284041,"ILMN_1809959","GSE16561","Human"
-0.0128621302702613,7.5433967302661,-0.496774891014733,0.620962582855992,0.809584670513645,-6.39707789106967,"ILMN_2357031","GSE16561","Human"
-0.0170260368642281,7.65063779834088,-0.602727014936066,0.548710830418785,0.76453625928679,-6.33949288523307,"ILMN_1689211","GSE16561","Human"
-0.00431420944825752,8.69271401000327,-0.0890087433160041,0.92933863815809,0.970417378456184,-6.51546840127828,"ILMN_1653165","GSE16561","Human"
-0.0360579433326658,7.48835131803465,-1.44374265975972,0.153438730133521,0.363180768902491,-5.50029883209801,"ILMN_1729835","GSE16561","Human"
-0.293847810437778,10.2742507448445,-2.73410144229927,0.00798167589804644,0.0419808086309986,-3.00287116552814,"ILMN_1662364","GSE16561","Human"
-0.241390526347628,8.96113213389537,-4.71911038351753,1.23649801752895e-05,0.000244542884116601,3.00563811891746,"ILMN_1700461","GSE16561","Human"
-0.21389398968488,8.56756877318947,-4.66048846907797,1.53437871285246e-05,0.00028931471333577,2.80113315196548,"ILMN_1674698","GSE16561","Human"
-0.150609990399938,8.92293039397782,-2.26887945422618,0.0264786800270503,0.105463882371412,-4.05781536260693,"ILMN_1784269","GSE16561","Human"
-0.126873396637374,9.50593606232089,-1.15164695057566,0.25353071268917,0.498399862248004,-5.86729581856185,"ILMN_2096191","GSE16561","Human"
-0.0430696229915828,7.77110653293235,-1.37085082542507,0.174964442273727,0.394853057352051,-5.59921221946331,"ILMN_2157219","GSE16561","Human"
0.058246503694777,10.1320743736947,0.709598355550702,0.480398345983074,0.715783031177769,-6.27029908338428,"ILMN_1703743","GSE16561","Human"
