"pathway_name","source","target","prob","n_interactions"
"Glutamate","ASTRO","GABAergic 6",149.792270569989,272
"Glutamate","ASTRO","Glutamatergic 1",149.738743383161,265
"Glutamate","OLIGO","Glutamatergic 6",147.828985572993,352
"Glutamate","GABAergic 3","NB",144.818267885065,304
"Glutamate","GABAergic 6","NB",144.343806868442,352
"Glutamate","GABAergic 3","OLIGO",143.274547017877,328
"Glutamate","GABAergic 6","OLIGO",142.672116865537,360
"Glutamate","PER/Endo","OPC",142.509131787834,328
"Glutamate","Glutamatergic 2","VLMC",142.338167855858,368
"Glutamate","Glutamatergic 10","VLMC",142.263508528518,352
"Glutamate","OPC","OPC",142.108569718494,288
"Glutamate","ASTRO","GABAergic 4",141.996264037905,265
"Glutamate","Glutamatergic 1","VLMC",140.908430547553,353
"Glutamate","ASTRO","Glutamatergic 6",139.806819522636,257
"Glutamate","OLIGO","GABAergic 5",138.994979009506,328
"Glutamate","Glutamatergic 9","VLMC",138.871346349801,369
"Glutamate","GABAergic 3","ASTRO",138.395171665352,352
"Glutamate","GABAergic 6","ASTRO",137.745525612347,376
"Glutamate","Glutamatergic 6","VLMC",135.718975854593,360
"Glutamate","Glutamatergic 4","VLMC",133.951485798737,352
"Glutamate","Glutamatergic 3","VLMC",132.241298753698,360
"Glutamate","ASTRO","GABAergic 5",131.532593693706,256
"Glutamate","Glutamatergic 7","VLMC",129.10691272194,352
"Glutamate","GABAergic 1","NB",128.708370673383,304
"Glutamate","GABAergic 4","NB",128.213198167235,328
"Glutamate","GABAergic 1","OLIGO",127.343034469124,328
"Glutamate","GABAergic 4","OLIGO",126.701058034464,336
"Glutamate","Glutamatergic 5","VLMC",125.495730957752,352
"Glutamate","Glutamatergic 8","VLMC",124.515118185878,352
"Glutamate","Glutamatergic 10","PER/Endo",123.828252436106,368
"Glutamate","Glutamatergic 2","PER/Endo",123.758840672673,368
"Glutamate","VLMC","GABAergic 1",123.226368233842,320
"Glutamate","VLMC","Glutamatergic 10",123.087547955634,352
"Glutamate","GABAergic 1","ASTRO",123.016278667042,352
"Glutamate","Glutamatergic 1","PER/Endo",122.565519463735,361
"Glutamate","GABAergic 4","ASTRO",122.421732188754,360
"Glutamate","VLMC","Glutamatergic 3",121.518486160334,352
"Glutamate","GABAergic 5","NB",120.919806218445,304
"Glutamate","Glutamatergic 9","PER/Endo",120.713368464882,369
"Glutamate","GABAergic 5","OLIGO",119.637268285811,328
"NRXN","NB","Glutamatergic 8",119.152706663655,29
"Glutamate","Glutamatergic 6","PER/Endo",118.074067940747,368
"Glutamate","Glutamatergic 4","PER/Endo",116.600173613282,368
"NRXN","OPC","Glutamatergic 8",116.145531497592,29
"Glutamate","VLMC","Glutamatergic 8",115.982734369077,312
"Glutamate","Glutamatergic 10","MG",115.639430398586,352
"Glutamate","Glutamatergic 2","MG",115.627067842353,360
"Glutamate","GABAergic 5","ASTRO",115.572600350746,352
"Glutamate","Glutamatergic 3","PER/Endo",115.048393192956,368
"Glutamate","Neuro 1","VLMC",114.721690439582,353
"Glutamate","Glutamatergic 1","MG",114.556671285844,353
"Glutamate","GABAergic 2","VLMC",114.095447044578,352
"Glutamate","VLMC","Glutamatergic 2",113.909984633877,344
"NRXN","NB","Glutamatergic 4",113.637649651967,26
"Glutamate","Glutamatergic 9","MG",112.936547136332,377
"Glutamate","NB","GABAergic 1",112.876411872784,184
"Glutamate","NB","Glutamatergic 10",112.573092738906,184
"Glutamate","Glutamatergic 7","PER/Endo",112.377589283641,368
"Glutamate","NB","Glutamatergic 3",111.147681433336,192
"Glutamate","VLMC","GABAergic 3",110.730988529734,336
"Glutamate","Glutamatergic 6","MG",110.317201031271,360
"NRXN","GABAergic 4","Glutamatergic 8",109.752924746433,29
"NRXN","Glutamatergic 8","Glutamatergic 8",109.66899176446,29
"NRXN","OPC","Glutamatergic 4",109.602416984898,26
"Glutamate","Glutamatergic 5","PER/Endo",109.089674076687,352
"Glutamate","Glutamatergic 4","MG",108.953732006702,360
"NRXN","NB","GABAergic 1",108.551889929142,29
"Glutamate","Glutamatergic 8","PER/Endo",108.16801918545,344
"Glutamate","VLMC","GABAergic 2",108.147845133976,328
"NRXN","Glutamatergic 3","Glutamatergic 8",108.048998270922,29
"Glutamate","VLMC","Glutamatergic 7",107.823370179344,304
"NRXN","GABAergic 6","Glutamatergic 8",107.761011709421,29
"Glutamate","Glutamatergic 3","MG",107.488223299498,360
"Glutamate","OLIGO","OPC",107.387066738034,328
"Glutamate","VLMC","Glutamatergic 4",106.966132634668,296
"Glutamate","NB","Glutamatergic 8",106.314270265675,184
"NRXN","NB","Glutamatergic 2",105.620957235593,29
"Glutamate","Glutamatergic 7","MG",104.943254138134,352
"Glutamate","VLMC","Glutamatergic 9",104.764422518983,312
"Glutamate","VLMC","Glutamatergic 5",104.761949383993,304
"NRXN","Glutamatergic 5","Glutamatergic 8",104.636960090487,29
"Glutamate","NB","Glutamatergic 2",104.231974504076,192
"NRXN","GABAergic 4","Glutamatergic 4",104.161433112373,26
"NRXN","Glutamatergic 8","Glutamatergic 4",103.951273632657,26
"NRXN","Glutamatergic 10","Glutamatergic 8",103.83243981181,29
"NRXN","OPC","Glutamatergic 2",103.778654285661,29
"NRXN","OPC","GABAergic 1",103.734327732417,29
"NRXN","Glutamatergic 4","Glutamatergic 8",103.528096851402,29
"Glutamate","VLMC","Neuro 1",103.419577641869,320
"NRXN","Glutamatergic 3","Glutamatergic 4",102.623116748318,26
"NRXN","GABAergic 6","Glutamatergic 4",102.427162094634,26
"Glutamate","VLMC","GABAergic 6",102.28180820413,328
"Glutamate","VLMC","Glutamatergic 1",102.249799025115,320
"NRXN","Glutamatergic 6","Glutamatergic 8",102.229253510238,29
"Glutamate","Glutamatergic 5","MG",102.022867811218,352
"Glutamate","GABAergic 3","VLMC",101.951042634041,312
"Glutamate","GABAergic 6","VLMC",101.791165344183,368
"NRXN","NB","Glutamatergic 5",101.71036357855,29
"NRXN","GABAergic 3","Glutamatergic 8",101.524109134894,29
"Glutamate","ASTRO","OPC",101.507068401096,233
"Glutamate","NB","GABAergic 3",101.359346007914,184
"Glutamate","Glutamatergic 8","MG",101.005602719222,328
"NRXN","Glutamatergic 2","Glutamatergic 8",100.217026400128,29
"NRXN","Neuro 1","Glutamatergic 8",100.201298900822,29
"NRXN","Glutamatergic 1","Glutamatergic 8",100.144035402669,29
"Glutamate","Neuro 1","PER/Endo",99.8724201001204,369
"NRXN","NB","OPC",99.7359021823131,29
"Glutamate","GABAergic 2","PER/Endo",99.3274682869157,368
"NRXN","Glutamatergic 5","Glutamatergic 4",99.0871483530788,26
"Glutamate","NB","GABAergic 2",99.0869666483888,184
"NRXN","GABAergic 4","GABAergic 1",99.0778026817292,29
"NRXN","GABAergic 5","Glutamatergic 8",99.0456449543464,29
"NRXN","OPC","Glutamatergic 5",98.9094571089062,29
"NRXN","Glutamatergic 8","GABAergic 1",98.7697129843196,29
"NRXN","NB","Neuro 1",98.7643839493633,29
"Glutamate","NB","Glutamatergic 7",98.7360334766002,176
"NRXN","Glutamatergic 4","Glutamatergic 4",98.2168417585125,26
"NRXN","Glutamatergic 10","Glutamatergic 4",98.065601889991,26
"Glutamate","NB","Glutamatergic 4",97.9908389608796,168
"NRXN","Glutamatergic 3","GABAergic 1",97.6798911190335,29
"NRXN","Glutamatergic 8","Glutamatergic 2",97.6668637147339,29
"NRXN","GABAergic 4","Glutamatergic 2",97.6494861195584,29
"NRXN","GABAergic 6","GABAergic 1",97.5576319010809,29
"Glutamate","MG","NB",97.3417684260466,296
"Glutamate","VLMC","GABAergic 4",97.0171773358346,320
"NRXN","NB","GABAergic 4",96.9059134945892,29
"NRXN","Glutamatergic 6","Glutamatergic 4",96.8910074342421,26
"NRXN","GABAergic 3","Glutamatergic 4",96.7679727356715,26
"Glutamate","NB","Glutamatergic 5",96.0906867670662,184
"NRXN","Glutamatergic 3","Glutamatergic 2",96.0778814462776,29
"Glutamate","MG","OLIGO",96.0352599047189,280
"Glutamate","NB","Glutamatergic 9",96.0075344820286,176
"NRXN","NB","Glutamatergic 3",95.9352586568672,29
"NRXN","GABAergic 6","Glutamatergic 2",95.767085102518,29
"NRXN","OPC","Neuro 1",95.5004221228856,29
"Glutamate","VLMC","Glutamatergic 6",95.3941672875409,304
"NRXN","NB","Glutamatergic 9",95.34923743883,29
"NRXN","OPC","GABAergic 4",95.0357105301238,29
"NRXN","Neuro 1","Glutamatergic 4",95.0114291371924,26
"NRXN","Glutamatergic 2","Glutamatergic 4",94.9260987076269,26
"Glutamate","NB","Neuro 1",94.8753574475006,184
"NRXN","Glutamatergic 1","Glutamatergic 4",94.7317558114606,26
"NRXN","OPC","Glutamatergic 3",94.6882684351167,29
"NRXN","OPC","OPC",94.6080112989977,29
"NRXN","GABAergic 5","Glutamatergic 4",94.399102133187,26
"NRXN","GABAergic 2","Glutamatergic 8",94.2042432879551,29
"NRXN","Glutamatergic 5","GABAergic 1",94.0696521565346,29
"NRXN","OPC","Glutamatergic 9",93.8664685471926,29
"Glutamate","NB","Glutamatergic 1",93.7682314154641,192
"Glutamate","NB","GABAergic 6",93.7549159961256,192
"NRXN","GABAergic 4","Glutamatergic 5",93.5840651104242,29
"NRXN","Glutamatergic 8","Glutamatergic 5",93.4863416894284,29
"NRXN","Glutamatergic 4","GABAergic 1",93.3927531337486,29
"Glutamate","Neuro 1","MG",93.313383464586,361
"NRXN","Glutamatergic 5","Glutamatergic 2",93.2521550563501,29
"NRXN","Glutamatergic 10","GABAergic 1",92.8840684876181,29
"Glutamate","GABAergic 2","MG",92.7996204907312,360
"NRXN","Glutamatergic 10","Glutamatergic 2",92.7183552024193,29
"Glutamate","MG","ASTRO",92.5891521028104,296
"NRXN","GABAergic 3","GABAergic 1",92.3901545303839,29
"Glutamate","PER/Endo","NB",92.1600781401692,288
"Glutamate","OPC","NB",92.1566016301852,288
"NRXN","Glutamatergic 3","Glutamatergic 5",92.1469555085538,29
"Glutamate","Glutamatergic 2","EPEN",92.1418575454122,304
"NRXN","Glutamatergic 4","Glutamatergic 2",92.1371506953755,29
"Glutamate","Glutamatergic 10","EPEN",92.0995528135971,296
"NRXN","Glutamatergic 6","GABAergic 1",92.0543948401765,29
"NRXN","GABAergic 6","Glutamatergic 5",91.9168998907911,29
"Glutamate","Glutamatergic 1","EPEN",91.2398975096993,297
"NRXN","Glutamatergic 6","Glutamatergic 2",91.0472575747297,29
"Glutamate","PER/Endo","OLIGO",90.9457019644756,272
"Glutamate","OPC","OLIGO",90.8989141683406,264
"NRXN","Glutamatergic 9","Glutamatergic 8",90.8506922881244,29
"NRXN","GABAergic 4","OPC",90.7238006446469,29
"NRXN","ASTRO","Glutamatergic 8",90.6716887521875,29
"NRXN","GABAergic 4","Neuro 1",90.6349880775466,29
"Glutamate","GABAergic 1","VLMC",90.590833557094,312
"NRXN","Glutamatergic 8","Neuro 1",90.4794359317049,29
"NRXN","Glutamatergic 8","OPC",90.3625276103162,29
"Glutamate","GABAergic 4","VLMC",90.354959322744,344
"NRXN","Neuro 1","GABAergic 1",90.3039046636788,29
"NRXN","NB","GABAergic 3",90.1403277912598,29
"NRXN","Glutamatergic 2","GABAergic 1",90.1396256525478,29
"NRXN","GABAergic 5","GABAergic 1",90.1230739974837,29
"NRXN","GABAergic 3","Glutamatergic 2",90.0346049552492,29
"Glutamate","Glutamatergic 9","EPEN",89.9168768189676,305
"NRXN","Glutamatergic 1","GABAergic 1",89.8510837964724,29
"NRXN","GABAergic 2","Glutamatergic 4",89.8082302440532,26
"Glutamate","VLMC","GABAergic 5",89.6226671839302,280
"NRXN","GABAergic 4","GABAergic 4",89.5133467387532,29
"NRXN","Glutamatergic 8","GABAergic 4",89.5092358134326,29
"NRXN","Glutamatergic 3","OPC",89.4915573699198,29
"NRXN","GABAergic 6","OPC",89.4265321228207,29
"NRXN","Glutamatergic 1","Glutamatergic 2",89.3191530556451,29
"NRXN","Glutamatergic 2","Glutamatergic 2",89.295871833533,29
"NRXN","Glutamatergic 3","Neuro 1",89.2799438577731,29
"NRXN","Neuro 1","Glutamatergic 2",89.2111592045967,29
"NRXN","Glutamatergic 5","Glutamatergic 5",89.1779030770515,29
"NRXN","GABAergic 6","Neuro 1",89.0932434455734,29
"NRXN","Glutamatergic 8","Glutamatergic 3",88.9449445830591,29
"Glutamate","NB","GABAergic 4",88.9178568433268,192
"NRXN","GABAergic 4","Glutamatergic 3",88.8816337712954,29
"Glutamate","GABAergic 3","PER/Endo",88.5994433977759,312
"Glutamate","GABAergic 6","PER/Endo",88.4518726145035,368
"NRXN","Glutamatergic 10","Glutamatergic 5",88.4401937770771,29
"NRXN","NB","Glutamatergic 10",88.3430051209952,29
"NRXN","Glutamatergic 4","Glutamatergic 5",88.2688877254857,29
"NRXN","Glutamatergic 8","Glutamatergic 9",88.267832063507,29
"NRXN","GABAergic 4","Glutamatergic 9",88.2320390006775,29
"NRXN","Glutamatergic 3","GABAergic 4",88.0847890742372,29
"Glutamate","Glutamatergic 6","EPEN",87.908510881532,304
"NRXN","GABAergic 5","Glutamatergic 2",87.8412253064745,29
"NRXN","GABAergic 6","GABAergic 4",87.8117680321264,29
"Glutamate","PER/Endo","ASTRO",87.6825865922064,288
"Glutamate","OPC","ASTRO",87.6611876375993,280
"Glutamate","NB","Glutamatergic 6",87.5540436358109,192
"NRXN","OPC","GABAergic 3",87.4750387307497,29
"NRXN","Glutamatergic 3","Glutamatergic 3",87.4224638539445,29
"NRXN","OPC","Glutamatergic 10",87.402454777311,29
"NRXN","NB","Glutamatergic 6",87.3959366772984,29
"NRXN","Glutamatergic 6","Glutamatergic 5",87.1427190167215,29
"NRXN","GABAergic 6","Glutamatergic 3",87.1114201085679,29
"NRXN","NB","GABAergic 6",87.1010114732175,29
"NRXN","GABAergic 1","Glutamatergic 8",86.907713972726,29
"Glutamate","Glutamatergic 4","EPEN",86.8025164962547,304
"NRXN","Glutamatergic 3","Glutamatergic 9",86.7998701705608,29
"NRXN","GABAergic 3","Glutamatergic 5",86.6509240403107,29
"NRXN","OPC","Glutamatergic 6",86.6041576656648,29
"NRXN","GABAergic 6","Glutamatergic 9",86.5071375492728,29
"NRXN","Glutamatergic 7","Glutamatergic 8",86.3026504633466,29
"NRXN","Glutamatergic 5","Neuro 1",86.2654829979188,29
"NRXN","NB","Glutamatergic 7",86.0224561167405,29
"NRXN","Glutamatergic 5","OPC",86.0051084217739,29
"NRXN","GABAergic 2","GABAergic 1",85.7594766170363,29
"NRXN","Glutamatergic 9","Glutamatergic 4",85.7443268742928,26
"Glutamate","Glutamatergic 3","EPEN",85.6571550630664,304
"NRXN","Glutamatergic 4","OPC",85.4957211254205,29
"NRXN","Glutamatergic 4","Neuro 1",85.470086256795,29
"NRXN","Glutamatergic 5","GABAergic 4",85.4487761664451,29
"NRXN","Glutamatergic 10","Neuro 1",85.4306006397802,29
"NRXN","Neuro 1","Glutamatergic 5",85.4225547057159,29
"NRXN","Glutamatergic 2","Glutamatergic 5",85.415871650428,29
"NRXN","Glutamatergic 1","Glutamatergic 5",85.3285669336151,29
"NRXN","OPC","Glutamatergic 7",85.0877626387296,29
"NRXN","ASTRO","Glutamatergic 4",85.0459186753735,26
"Glutamate","GABAergic 5","VLMC",85.0299249290353,304
"NRXN","Glutamatergic 5","Glutamatergic 3",84.9588200672698,29
"NRXN","Glutamatergic 10","GABAergic 4",84.9198306075654,29
"NRXN","GABAergic 3","OPC",84.8524556786686,29
"NRXN","Glutamatergic 10","OPC",84.7629835999449,29
"NRXN","Glutamatergic 10","Glutamatergic 3",84.5668478839952,29
"NRXN","NB","GABAergic 2",84.5621026418445,29
"NRXN","GABAergic 5","Glutamatergic 5",84.5342465670551,29
"NRXN","OPC","GABAergic 6",84.4689675078533,29
"NRXN","Glutamatergic 4","GABAergic 4",84.4546324879372,29
"NRXN","Glutamatergic 6","Neuro 1",84.3359253800752,29
"NRXN","Glutamatergic 5","Glutamatergic 9",84.2925020242075,29
"NRXN","Glutamatergic 6","OPC",84.2136993892674,29
"NRXN","GABAergic 3","Neuro 1",84.1145440977947,29
"NRXN","Glutamatergic 4","Glutamatergic 3",83.8776725681582,29
"NRXN","Glutamatergic 10","Glutamatergic 9",83.8499047294063,29
"Glutamate","Glutamatergic 7","EPEN",83.5822568462856,296
"NRXN","GABAergic 2","Glutamatergic 2",83.5309922846645,29
"NRXN","Glutamatergic 6","GABAergic 4",83.4412426533088,29
"NRXN","Glutamatergic 4","Glutamatergic 9",83.2570006553063,29
"NRXN","GABAergic 1","Glutamatergic 4",83.1175942572371,26
"NRXN","OPC","GABAergic 2",83.0668448484308,29
"NRXN","Glutamatergic 6","Glutamatergic 3",82.9195441789294,29
"NRXN","GABAergic 4","GABAergic 3",82.8582406852723,29
"Glutamate","GABAergic 3","MG",82.8247133066211,304
"NRXN","GABAergic 5","OPC",82.7664153296909,29
"Glutamate","GABAergic 6","MG",82.7637381403826,376
"NRXN","Glutamatergic 8","GABAergic 3",82.7512351180187,29
"NRXN","Neuro 1","Neuro 1",82.6909982481415,29
"NRXN","Neuro 1","OPC",82.6381388619196,29
"NRXN","Glutamatergic 2","Neuro 1",82.6377339313099,29
"NRXN","GABAergic 3","GABAergic 4",82.5968390107848,29
"NRXN","Glutamatergic 1","Neuro 1",82.494807419851,29
"NRXN","Glutamatergic 2","OPC",82.426897404213,29
"NRXN","Glutamatergic 6","Glutamatergic 9",82.2865609572202,29
"Glutamate","NB","GABAergic 5",82.2581828814875,176
"NRXN","Glutamatergic 1","OPC",82.0868189776942,29
"NRXN","GABAergic 5","Neuro 1",82.0567862084803,29
"NRXN","Glutamatergic 8","Glutamatergic 10",82.0200996328431,29
"NRXN","Glutamatergic 7","Glutamatergic 4",81.9843166574375,26
"NRXN","GABAergic 4","Glutamatergic 10",81.9386411518243,29
"NRXN","Glutamatergic 1","GABAergic 4",81.8294407650963,29
"NRXN","Glutamatergic 2","GABAergic 4",81.8273057799264,29
"NRXN","GABAergic 3","Glutamatergic 3",81.7990445507539,29
"NRXN","Neuro 1","GABAergic 4",81.7650473065356,29
"NRXN","Glutamatergic 3","GABAergic 3",81.5982085054795,29
"NRXN","Glutamatergic 1","Glutamatergic 3",81.4122088343003,29
"NRXN","GABAergic 6","GABAergic 3",81.4066616163203,29
"NRXN","ASTRO","Glutamatergic 2",81.3824044386806,29
"NRXN","Glutamatergic 2","Glutamatergic 3",81.3455013519762,29
"NRXN","GABAergic 3","Glutamatergic 9",81.2874825266812,29
"NRXN","Neuro 1","Glutamatergic 3",81.2319087789839,29
"NRXN","Glutamatergic 8","Glutamatergic 6",81.2170502041401,29
"NRXN","Glutamatergic 9","Glutamatergic 2",81.1688546614479,29
"Glutamate","Glutamatergic 5","EPEN",81.1675284599111,288
"NRXN","Glutamatergic 9","GABAergic 1",81.163392714698,29
"NRXN","GABAergic 4","Glutamatergic 6",81.1210055897414,29
"NRXN","NB","Glutamatergic 1",80.9327332161553,29
"NRXN","Glutamatergic 1","Glutamatergic 9",80.752870030659,29
"NRXN","Glutamatergic 2","Glutamatergic 9",80.7125789803799,29
"NRXN","Neuro 1","Glutamatergic 9",80.6206012389516,29
"NRXN","GABAergic 5","GABAergic 4",80.5836507511026,29
"NRXN","Glutamatergic 3","Glutamatergic 10",80.5795099524553,29
"NRXN","OPC","Glutamatergic 1",80.5465146986222,29
"Glutamate","Glutamatergic 8","EPEN",80.5390292766085,288
"NRXN","GABAergic 2","Glutamatergic 5",80.4068601971988,29
"NRXN","GABAergic 6","Glutamatergic 10",80.2790740787992,29
"NRXN","ASTRO","GABAergic 1",80.0609219828696,29
"NRXN","GABAergic 4","GABAergic 6",80.0396460718628,29
"NRXN","Glutamatergic 8","GABAergic 6",79.9299368897893,29
"NRXN","Glutamatergic 8","Glutamatergic 7",79.8552764092165,29
"NRXN","GABAergic 5","Glutamatergic 3",79.8086747128368,29
"NRXN","GABAergic 4","Glutamatergic 7",79.7780587140762,29
"NRXN","Glutamatergic 3","Glutamatergic 6",79.7661382707891,29
"NRXN","GABAergic 1","GABAergic 1",79.5895012245639,29
"NRXN","GABAergic 6","Glutamatergic 6",79.4595720375815,29
"NRXN","GABAergic 5","Glutamatergic 9",79.3082024810462,29
"NRXN","Glutamatergic 5","GABAergic 3",78.9227105430244,29
"NRXN","Glutamatergic 3","GABAergic 6",78.8263069805027,29
"NRXN","GABAergic 2","OPC",78.7730988534255,29
"Glutamate","GABAergic 1","PER/Endo",78.7159916349175,312
"NRXN","GABAergic 6","GABAergic 6",78.6450363709878,29
"Glutamate","GABAergic 4","PER/Endo",78.5282409638072,344
"NRXN","Glutamatergic 3","Glutamatergic 7",78.4560292278075,29
"NRXN","Glutamatergic 5","Glutamatergic 10",78.3610042786214,29
"NRXN","Glutamatergic 10","GABAergic 3",78.2290560964313,29
"NRXN","Glutamatergic 8","GABAergic 2",78.1827620959311,29
