rank,MOL_ID,molecule_name,SMILES,composite_score_adjusted,composite_score,NFE2L2,HMOX1,GPX4,TFRC,SLC7A11,ACSL4,FTH1,PTGS2,KEAP1
252,MOL014048,Neothyoside A_qt,CC(C)CC[C@H](O)[C@@H](C)[C@H]1[C@@H](O)C[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)C[C@@H](O[C@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@]4(C)[C@H]3CC[C@]12C,0.5738502228707354,0.5738502228707354,0.7496509552001953,0.6175470948219299,0.5572075843811035,0.28425970673561096,0.309805303812027,0.266839861869812,0.28184857964515686,0.7593681812286377,0.7245592474937439
253,MOL002636,Kihadalactone A,CC(=O)OC1CC2C(C)(C)OC(=O)CC(OC(C)=O)[C@]2(C)C2CCC3(C)C(=CCC3c3ccoc3)[C@]12C,0.573365743646694,0.573365743646694,0.7467868328094482,0.6107052564620972,0.5624507665634155,0.27684614062309265,0.32985204458236694,0.2704153060913086,0.29803627729415894,0.7594870328903198,0.7288332581520081
254,MOL004096,epifriedelanol acetate,CC(=O)O[C@H]1CC[C@@H]2[C@](C)(CC[C@H]3[C@@]2(C)CC[C@@]2(C)[C@@H]4CC(C)(C)CC[C@]4(C)CC[C@]32C)[C@H]1C,0.5733525162130931,0.5733525162130931,0.7475944757461548,0.5805689096450806,0.539106011390686,0.2805919647216797,0.3092205226421356,0.2556056082248688,0.28085726499557495,0.7600067257881165,0.7287411689758301
255,MOL007657,scropolioside A_qt,COc1cccc(CN2C(=O)[C@@H]3[C@H](C(=O)Nc4cccc(SC)c4)[C@@H]4C=C[C@@]3(O4)[C@@H]2C(=O)N[C@@H]2CCC[C@@H](C)[C@H]2C)c1,0.5731941318590178,0.5731941318590178,0.7510508298873901,0.6097502708435059,0.5610426664352417,0.28496986627578735,0.3166690468788147,0.2621157467365265,0.2977833151817322,0.7602709531784058,0.739690899848938
256,MOL009102,gemin D,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)OC(=O)[C@H](Cc2ccccc2)NC1=O,0.572665454560596,0.572665454560596,0.7482299208641052,0.6058226227760315,0.5650777816772461,0.27062249183654785,0.31994912028312683,0.25957489013671875,0.28884026408195496,0.759690523147583,0.7229811549186707
257,MOL002915,Salvigenin,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1,0.5722367336246433,0.5722367336246433,0.7504603862762451,0.6306530833244324,0.5947284698486328,0.27626973390579224,0.33759745955467224,0.27671879529953003,0.2944563031196594,0.7594795227050781,0.7279379367828369
258,MOL001750,glucobrassicin,O=S(=O)(O)O/N=C(/Cc1c[nH]c2ccccc12)S[C@@H]1OC(CO)[C@@H](O)[C@H](O)C1O,0.5722299919417699,0.5722299919417699,0.7496058344841003,0.6083282232284546,0.5622972249984741,0.28371286392211914,0.3187560439109802,0.2599562406539917,0.28817278146743774,0.7584373950958252,0.7353147268295288
259,MOL014067,Nobilisides B,C[C@H](C/C=C/C(C)(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@@]2(C)[C@@H]3C=C[C@@]45OC[C@]3(CC[C@]12C)[C@@H]4CC[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O)C5(C)C,0.5716444705278614,0.5716444705278614,0.7493612766265869,0.5703685283660889,0.5082479119300842,0.27304762601852417,0.29673922061920166,0.2555864751338959,0.27747613191604614,0.760240912437439,0.7286767959594727
260,MOL014218,HPC-3-A_qt,CC[C@](C)(NC(=O)C(C)(C)NC(=O)[C@H](CO)NC(=O)C(C)(C)NC(=O)[C@H](Cc1ccccc1)NC(C)=O)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCC(N)=O)C(=O)NCC(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NC(C)(C)C(=O)N[C@@](C)(CC)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](CO)Cc1c[nH]c2ccccc12,0.5710657171308134,0.5710657171308134,0.7485405802726746,0.600165843963623,0.5547765493392944,0.27231717109680176,0.3068351149559021,0.25884467363357544,0.27635353803634644,0.7583860158920288,0.7334020733833313
261,MOL002903,(R)-Canadine,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@H]1C2)OCO4,0.5694678443065395,0.5694678443065395,0.7453045845031738,0.5959106683731079,0.5419818758964539,0.27869778871536255,0.33379441499710083,0.2574419677257538,0.27887672185897827,0.7606215476989746,0.7234615087509155
262,,Dihydroniloticin,CC(CC(O)C1OC1(C)C)C1CCC2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3CCC12C,0.5692529460036002,0.5692529460036002,0.7463864088058472,0.5784110426902771,0.5302222967147827,0.279339075088501,0.30130913853645325,0.25730469822883606,0.27907371520996094,0.759789228439331,0.7310982346534729
263,MOL007401,Cirsiliol,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1OC,0.5664299924172682,0.5664299924172682,0.7509620189666748,0.5682963132858276,0.5062057971954346,0.28563034534454346,0.3138144314289093,0.25703856348991394,0.27935829758644104,0.759799063205719,0.7372314929962158
264,MOL006472,Aurantio-obtusin,COc1c(O)cc2c(c1O)C(=O)c1c(cc(C)c(O)c1OC)C2=O,0.565493884410745,0.565493884410745,0.7506461143493652,0.6219020485877991,0.571626603603363,0.27939391136169434,0.32637491822242737,0.2691911458969116,0.2936880886554718,0.7588756084442139,0.7387830018997192
265,MOL013693,Arguside A,C/C=C/C=C/C1OC(O)(C(CC)C(=O)NC/C=C/C=C(\C)C(OC)C(C)C2OC(/C=C/C=C/C=C(\C)C(=O)c3c(O)n(C)ccc3=O)C(O)C2O)C(O)C(OC2OC(C)C(OC3OC(C)C(OC)C(O)C3OC)C(OC)C2O)C1(C)C,0.5653416430590287,0.5653416430590287,0.7491112947463989,0.5937401056289673,0.5298713445663452,0.2847256660461426,0.31339171528816223,0.260734498500824,0.2762581706047058,0.7605189681053162,0.7295635938644409
266,MOL005983,leucodelphinidin,Oc1cc(O)c2c(c1)O[C@@H](c1cc(O)c(O)c(O)c1)[C@@H](O)[C@@H]2O,0.56501269177976,0.56501269177976,0.7497385740280151,0.5189262628555298,0.46527883410453796,0.2804000973701477,0.2941395342350006,0.2528325319290161,0.28307586908340454,0.7603176236152649,0.7327829003334045
267,MOL003773,Mangiferolic acid,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C)C(=O)O,0.5649812230228757,0.5649812230228757,0.7493654489517212,0.584010124206543,0.5186712145805359,0.27355360984802246,0.30654850602149963,0.2499876320362091,0.27587854862213135,0.759981632232666,0.7303119897842407
268,MOL014058,Nobiliside C_qt,COC(=O)C1OC12C(C)(C(=O)c1ccoc1)CCC1C(C)OC3(OC4CC(=O)OC(C)(C)C4C3OC(C)=O)C12C,0.5643994013233083,0.5643994013233083,0.7480463981628418,0.5633605718612671,0.5084815621376038,0.2668626606464386,0.299210786819458,0.2553620934486389,0.27672070264816284,0.7597678303718567,0.7239527702331543
269,MOL011694,Plenolin,C[C@@H]1C(=O)O[C@@H]2C[C@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](O)[C@H]12,0.5643752868423947,0.5643752868423947,0.7508137822151184,0.5781646966934204,0.5178114771842957,0.2953711748123169,0.3075149953365326,0.2675730586051941,0.28737449645996094,0.7592424750328064,0.7398539781570435
270,MOL011265,"lanosta-7,9(11),24-trien-3α-acetoxy-26-oic acid",C/C=C/C=C/C(=O)[C@@H]1[C@@H]([C@]2(C)OC(=O)[C@@H](C)C2=O)[C@H]2\C(=C(O)/C=C/C=C/C)C(=O)[C@]1(C)C(=O)[C@@]2(C)O,0.5639807332809753,0.5639807332809753,0.7496179342269897,0.5866068601608276,0.5354518294334412,0.26310431957244873,0.3133898377418518,0.25512662529945374,0.28046247363090515,0.7605816125869751,0.7270081043243408
271,MOL000546,diosgenin,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.563730795101706,0.563730795101706,0.7500879764556885,0.5810130834579468,0.5293278694152832,0.2873815894126892,0.315483957529068,0.2641213536262512,0.28409188985824585,0.7596079111099243,0.7384260892868042
272,,Beta-sitosterol,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,0.5631822244562386,0.411272832766938,0.7490015029907227,0.4383440613746643,0.3783566081523895,0.4179243505001068,0.2684212327003479,0.3676262181997299,0.26768359541893005,0.7272596788406371,0.7263946533203125
273,MOL013677,25(26)-dehydrothelenotoside A,COC1=C(O[C@H]2C[C@H](OC)[C@H](O[C@H]3C[C@@H](OC)[C@H](O[C@@H]4O[C@H](C)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H](OC)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O[C@@H](O[C@H]2CC[C@@]3(C)C(=CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H]5[C@H]6CO[C@]5(C)O[C@@]43O6)C2)C1,0.5626194719757993,0.5626194719757993,0.7496077418327332,0.5883857011795044,0.5340679287910461,0.26998165249824524,0.30123382806777954,0.2684016823768616,0.2773295044898987,0.7598493695259094,0.7300835847854614
274,MOL012163,3-methoxy-4-acetoxycinnamyl angelate,Cc1c2c3c(cc4c(c3c3ccccc13)OCO4)CCN2C=O,0.5625553580511444,0.5625553580511444,0.7514281272888184,0.5956971645355225,0.5309303402900696,0.27440688014030457,0.31326723098754883,0.25532251596450806,0.2862156331539154,0.7605553269386292,0.7292907238006592
275,MOL000332,n-coumaroyltyramine,O=C(O)CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CNC1=O,0.5624024228932157,0.5624024228932157,0.751369059085846,0.5930823683738708,0.5242881774902344,0.28090500831604004,0.30855321884155273,0.262340784072876,0.2836132347583771,0.7584856152534485,0.738132655620575
276,MOL008210,Deoxyelephantopin,C=C(C)C(=O)O[C@H]1CC2=C[C@@H](C/C(C)=C/[C@H]3OC(=O)C(=C)[C@H]13)OC2=O,0.5622025110497388,0.5622025110497388,0.7488937377929688,0.5994364619255066,0.5428187847137451,0.2679001986980438,0.3167034089565277,0.2631732225418091,0.27653568983078003,0.7601110935211182,0.7246547937393188
277,MOL000605,taraxasteryl palmitate,C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@H](O)CC[C@]34/C=N/NC(=O)c3cc(I)ccc3O)[C@@]1(O)CC[C@H]2C1=CC(=O)OC1,0.5618577786694796,0.5618577786694796,0.7477672100067139,0.5649921298027039,0.50294429063797,0.2694687247276306,0.29189056158065796,0.2606143355369568,0.2858263850212097,0.759737491607666,0.7261995673179626
278,MOL009076,cyclolaudenol,C=C(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C,0.5615266577485284,0.5615266577485284,0.7494196891784668,0.5481352210044861,0.4917513132095337,0.2741142511367798,0.29841944575309753,0.25416460633277893,0.286222368478775,0.760452151298523,0.7341140508651733
279,MOL004427,Icariside A7,COc1cc(NC(=O)N2CCC3(CC2)Nc2cc(C)ccc2-n2cccc23)cc(OC)c1OC,0.5613500517880313,0.5613500517880313,0.7487288117408752,0.5892963409423828,0.5470489263534546,0.272044837474823,0.32172900438308716,0.255718857049942,0.28362420201301575,0.7609072327613831,0.7242438793182373
280,MOL006834,3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]propanamide,COc1ccc([C@@H](CNC(=O)c2ccccc2)OC)cc1OC,0.5612090274017044,0.5612090274017044,0.742323100566864,0.6192967891693115,0.6127514839172363,0.27385950088500977,0.4159550070762634,0.3004165291786194,0.31784316897392273,0.7603820562362671,0.7111583948135376
281,MOL009042,Helenalin,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](O)[C@H]12,0.5604699180800349,0.5604699180800349,0.751853346824646,0.5890272855758667,0.5442112684249878,0.29720401763916016,0.31151965260505676,0.2635509967803955,0.30265289545059204,0.7578763365745544,0.7401624321937561
282,MOL000363,amyrin Palmitate,CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,0.5603131911422881,0.5603131911422881,0.7493039965629578,0.5696729421615601,0.5102353096008301,0.2868116497993469,0.3103218078613281,0.2588496506214142,0.27692991495132446,0.7596296072006226,0.7283651232719421
283,MOL014022,Marmoroside C_qt,C[C@H](OP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)Cn1c2nc(=O)nc(O)c-2cc2ccc(O)cc21)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,0.5595200024382085,0.5595200024382085,0.7501070499420166,0.6091032028198242,0.5446516871452332,0.27981093525886536,0.32108426094055176,0.26322972774505615,0.28658097982406616,0.7598757147789001,0.7364424467086792
284,MOL010982,"2,5-dihydroxy-3-[(10Z)-pentadec-10-en-1-yl][1,4]benzoquinone",COc1cc(C(C)=O)ccc1O[C@@H]1O[C@H](CO[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,0.559419383672114,0.559419383672114,0.7494266629219055,0.6130565404891968,0.5895211100578308,0.2714230418205261,0.3526308834552765,0.28197169303894043,0.29915401339530945,0.7605035901069641,0.7146918177604675
285,MOL008460,geissoschizinc acid,COc1cc(OC)nc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)n1,0.5593946809769691,0.5593946809769691,0.7492887377738953,0.5973955392837524,0.5413298606872559,0.27623116970062256,0.3163319528102875,0.2623310685157776,0.27742743492126465,0.7605413198471069,0.7318364381790161
286,MOL011938,"4-(3,4-dimethoxyphenyl)-6-hydroxy-5-methoxynaphthalene-2-carbaldehyde",COc1ccc(-c2cc(-c3ccccc3)nc(-c3ccccc3)c2)cc1,0.5583238691668875,0.5583238691668875,0.7486627101898193,0.6136776208877563,0.5467575192451477,0.2768900394439697,0.3220621347427368,0.2623896896839142,0.2783423662185669,0.7597415447235107,0.7291833162307739
287,MOL005105,Oxychelerythrine,COc1ccc2c(c1OC)c(=O)n(C)c1c3cc4c(cc3ccc21)OCO4,0.5582641816668169,0.5582641816668169,0.7435519695281982,0.6309795379638672,0.5993152260780334,0.27022019028663635,0.3726317584514618,0.2799505591392517,0.2990358769893646,0.7605840563774109,0.7179745435714722
288,MOL013948,Holoturin B3_qt,CCCCC/C(=C\C(=O)O[C@@H](C(=O)O)[C@H](CNC)c1ccc(O)c(O)c1)c1cc(O)c(O)cc1/C=C/c1cc(O)c(O)cc1-c1cccc(O)c1,0.5582338370514356,0.5582338370514356,0.7491863965988159,0.5381028652191162,0.4928559362888336,0.2749961316585541,0.2972593903541565,0.2533862590789795,0.2709232270717621,0.7598556280136108,0.731367826461792
289,MOL001721,Isaindigodione,CO[C@H]1/C=C/[C@@](C)(O)CCC(=O)O[C@H](C)[C@@H](C)C[C@@H](O)/C=C/1C,0.5581804443228991,0.5581804443228991,0.7494150996208191,0.6066874265670776,0.5668297410011292,0.2712082266807556,0.3456583023071289,0.27004826068878174,0.286886990070343,0.7599366903305054,0.7251389026641846
290,,Alisol b,CC(CC(O)C1OC1(C)C)C1=C2CC(O)C3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C2(C)CC1,0.5580360663180342,0.5580360663180342,0.7482660412788391,0.5968142747879028,0.5504060983657837,0.26910239458084106,0.3169398009777069,0.263394296169281,0.2880331873893738,0.7602236270904541,0.7218583822250366
291,,Melianone,CC1(C)OC1C1CC(C2CCC3(C)C4=CCC5C(C)(C)C(=O)CCC5(C)C4CCC23C)C(O)O1,0.5577922561970702,0.5577922561970702,0.7503049373626709,0.5808464288711548,0.5423628091812134,0.2775503695011139,0.30987459421157837,0.25957947969436646,0.2800447940826416,0.7602115869522095,0.7250990271568298
292,MOL008228,Andrographin,COc1ccccc1-c1cc(=O)c2c(O)cc(OC)c(OC)c2o1,0.5570359350098997,0.5570359350098997,0.7512779235839844,0.562472403049469,0.5046956539154053,0.2906445264816284,0.3035193383693695,0.26152580976486206,0.29744064807891846,0.7596832513809204,0.7375786304473877
293,MOL006802,phyllaemblicin A,COC(=O)C[C@@H]1C(C(=O)O)=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C1=C/COC(=O)/C=C/c1ccc(O)c(O)c1,0.5562282067642041,0.5562282067642041,0.7478189468383789,0.5892770886421204,0.5554385185241699,0.2730879783630371,0.31591883301734924,0.2824999690055847,0.27781105041503906,0.7591768503189087,0.7300012111663818
294,MOL000359,sitosterol,Cc1csc(NC(=O)[C@@H]2CCC[C@@H](NC(=O)c3ccccc3)CN(C)C(=O)C2)n1,0.5553011512131577,0.5553011512131577,0.748004674911499,0.5729223489761353,0.5179595947265625,0.26996248960494995,0.29310643672943115,0.2541898488998413,0.2782704830169678,0.7599098682403564,0.7312602996826172
295,MOL004089,inulicin,C=C1C(=O)O[C@@H]2CC(C)=C([C@@H](C)CCCOC(C)=O)[C@@H](O)[C@H]12,0.5552803376246195,0.5552803376246195,0.7462635040283203,0.5759579539299011,0.5134730935096741,0.27500224113464355,0.3022739887237549,0.2530454397201538,0.2862797975540161,0.7588009834289551,0.7286757230758667
296,MOL008477,corynoxeine,C=C[C@H]1CN2CC[C@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,0.5546615508316209,0.5546615508316209,0.7494920492172241,0.5394940972328186,0.48194217681884766,0.27184444665908813,0.29342135787010193,0.25420713424682617,0.26743441820144653,0.759907603263855,0.7292554974555969
297,MOL013769,Cucumarioside A6-2_qt,CC(C)C[C@H]1C[C@@H]2Cc3c(CO)cc(O)c(c31)OCc1cc([C@]34c5c6cccc5CC[C@H]3C3(CCCCC3)OC[C@H]4CC6)cc3cn(cc13)-c1nc(NCOCCCCO)cc3c1CO[C@@H](CCC[C@H](CCc1ccc(O)c(Cc4cccc(O)c4)c1)C#C3)C[C@@H]2O,0.5544638022624245,0.5544638022624245,0.7502374649047852,0.5962272882461548,0.5467284917831421,0.287267804145813,0.31194087862968445,0.2667720913887024,0.2844969928264618,0.7604855895042419,0.7257301211357117
298,,Lappadilactone,C=C1C(=O)OC2C1CCC1(C)C(=O)CCC(C)(CC3(O)C(=O)OC4C5C(=C)CCC5C(=C)CCC43)C21,0.5544316473084576,0.5544316473084576,0.7478564381599426,0.61631840467453,0.5781140923500061,0.2747924327850342,0.32552897930145264,0.26079225540161133,0.27666547894477844,0.7600862979888916,0.7264277338981628
299,,Vitetrifolin d,C=CC(C)(O)CCC1(C)C2=C(C(OC(C)=O)C(OC(C)=O)C1C)C(C)(C)CCC2,0.5543441651664744,0.5543441651664744,0.7508317232131958,0.5820204019546509,0.5113857984542847,0.27191293239593506,0.2988513708114624,0.26000237464904785,0.2746487855911255,0.7599780559539795,0.7318631410598755
300,MOL013288,Picralinal,C/C=C1/CN2[C@@H]3C[C@@]45c6ccccc6N[C@]4(O3)[C@@H]2C[C@H]1C5(C=O)C(=O)OC,0.553486548636839,0.553486548636839,0.7442522048950195,0.6168630123138428,0.5690016746520996,0.2686978578567505,0.32837149500846863,0.26676663756370544,0.281162828207016,0.7590177655220032,0.7171321511268616
301,,Benzo[a]carbazole,c1ccc2c(c1)ccc1c3ccccc3[nH]c21,0.5519584936667122,0.5519584936667122,0.7477933168411255,0.5429619550704956,0.5023020505905151,0.27200770378112793,0.2945111393928528,0.257543683052063,0.2742847204208374,0.760354220867157,0.7266255021095276
302,MOL001733,EUPATORIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1O,0.5515486167921941,0.5515486167921941,0.7499924898147583,0.5812631845474243,0.5296153426170349,0.2815706133842468,0.32428884506225586,0.2690315842628479,0.280151903629303,0.7604476809501648,0.7336137294769287
303,MOL005236,gibberellin,CC(=O)O[C@@H]1C2CC[C@@](O)(C(C)C)[C@@H]2CC(=O)[C@@]2(C)C=CC=C(C)[C@@H]12,0.5511794173334764,0.5511794173334764,0.7509691715240479,0.5402476787567139,0.49522605538368225,0.2878846824169159,0.29772332310676575,0.2547634541988373,0.28041359782218933,0.7604979276657104,0.7369190454483032
304,MOL004576,taxifolin,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,0.5511397311963157,0.5511397311963157,0.7482587695121765,0.5882867574691772,0.5209434032440186,0.2736663818359375,0.3081645965576172,0.26022201776504517,0.2893446087837219,0.7598592042922974,0.7308391332626343
305,MOL001792,DFV,C[C@H]1[C@H]([C@@]2(C)CC[C@@H](C(C)(C)O)O2)CC[C@@]1(C)O,0.5502089597378675,0.5502089597378675,0.7458442449569702,0.5804184079170227,0.5146990418434143,0.2818046808242798,0.30398958921432495,0.2568415701389313,0.2865409851074219,0.7603244781494141,0.7292481660842896
306,MOL013881,Holothurin A2,COC(=O)N[C@@H]1[C@H](C)O[C@@H](OC2C/C=C(/C)[C@H]3C=C[C@H]4[C@H](O[C@@H]5C[C@@H](O[C@@H]6C[C@@H](O)[C@@H](O[C@@H]7C[C@@H](O)[C@@H](OC)[C@H](C)O7)[C@H](C)O6)[C@@H](O)[C@H](C)O5)[C@H](C)C[C@@H](C)[C@@H]4[C@@]3(C)/C(O)=C3\C(=O)OC4(C[C@H](C)C(C=O)=C[C@H]4/C=C/2C)C3=O)C[C@@]1(C)[N+](=O)[O-],0.5498369755864666,0.5498369755864666,0.7474100589752197,0.590721607208252,0.5339599847793579,0.2741115689277649,0.3104042708873749,0.2681342363357544,0.272593230009079,0.7600300312042236,0.7236785888671875
307,,Sugeonyl acetate,CC(=O)OC1C2=C(C)C(=O)CC23C(C)CCC1C3(C)C,0.5495685544726339,0.5495685544726339,0.7513902187347412,0.5915191173553467,0.5397794246673584,0.27912354469299316,0.3239527642726898,0.2709844708442688,0.2909930944442749,0.7604451775550842,0.7301580309867859
308,MOL000483,(Z)-3-(4-hydroxy-3-methoxy-phenyl)-N-[2-(4-hydroxyphenyl)ethyl]acrylamide,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@@H](O)[C@H](O)[C@H](O)CO,0.5487973015802016,0.5487973015802016,0.748229444026947,0.5706011652946472,0.5107674598693848,0.27615106105804443,0.29576730728149414,0.2610057592391968,0.26523780822753906,0.7603120803833008,0.7236328125
309,MOL013840,Frondoside A1_qt,Cc1cc2c(c(O)c1-c1c(C)cc3c(C(C)C)c(O)c(O)c(/C=N/NCc4ccccc4)c3c1O)/C(=C/NNCc1ccccc1)C(=O)C(O)=C2C(C)C,0.5486105502973141,0.5486105502973141,0.7481095194816589,0.6041502952575684,0.5682768225669861,0.28044986724853516,0.35084912180900574,0.26423346996307373,0.2857738137245178,0.7593895196914673,0.7195383310317993
310,MOL008112,bruceine C,COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(O)=C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)/C=C(\C)C(C)(C)O)[C@@H]24,0.5477764409277321,0.5477764409277321,0.7496776580810547,0.6138119697570801,0.5526778101921082,0.2777142822742462,0.31675904989242554,0.26183903217315674,0.29132169485092163,0.7601152658462524,0.7349736094474792
311,MOL008093,yadanzioside J,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1OC1C[C@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O,0.5476938072834497,0.5476938072834497,0.7468329668045044,0.5174516439437866,0.47076737880706787,0.2648771405220032,0.2870572805404663,0.2505502700805664,0.2697618901729584,0.7597728967666626,0.7289736866950989
312,MOL013867,Griseaside A,CCCCCC/C=C\CC(=O)N[C@H]1COC(=O)CNC(=O)[C@@H](CCCN(O)C(=O)CC)NC(=O)CNC(=O)[C@H](C)NC[C@H](CCCN(O)C(=O)CC)NC(=O)[C@H](CO)NC(=O)[C@@H](C(C)C)NC(=O)CNC(=O)[C@@H](CCCN(O)C(=O)CC)NC1=O,0.5471291942178133,0.5471291942178133,0.7445881366729736,0.5838280916213989,0.5389095544815063,0.2612038254737854,0.32169267535209656,0.26063933968544006,0.28261852264404297,0.7600984573364258,0.7170557975769043
313,MOL011156,epoxyganoderiol A,C[C@H](C/C=C/C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3C=C[C@]45O[C@H](O)[C@]3(CC[C@]12C)[C@@H]4CC[C@H](O)C5(C)C,0.5471234365525334,0.5471234365525334,0.7479547262191772,0.5363376140594482,0.47613123059272766,0.2816171646118164,0.2877576947212219,0.25564658641815186,0.2746726870536804,0.7595149874687195,0.7318202257156372
314,MOL012250,"7-hydroxy-5,8-dimethoxy-2-phenyl-chromone",O=C1c2c([nH]ccc2=O)-c2nccc3c2c1nc1ccccc13,0.5470824777405142,0.5470824777405142,0.7491714954376221,0.5895671844482422,0.5239260196685791,0.29472559690475464,0.31316399574279785,0.26148760318756104,0.29167917370796204,0.7603973746299744,0.7340460419654846
315,MOL001736,(-)-taxifolin,O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)c(O)c2)[C@@H]1O,0.5470811777316427,0.5470811777316427,0.7516374588012695,0.5882809162139893,0.5386921167373657,0.28712698817253113,0.3123224079608917,0.26734471321105957,0.29549330472946167,0.7604326009750366,0.7378281950950623
316,MOL000953,CLR,COc1ccccc1[C@]1(CCNC(=O)c2cccs2)CCO[C@H](C(C)C)C1,0.5460173882787951,0.5460173882787951,0.748997151851654,0.5883661508560181,0.5443946719169617,0.27538302540779114,0.3108268976211548,0.25530192255973816,0.2975754141807556,0.7603769302368164,0.7340109348297119
317,MOL004355,Spinasterol,CN1C(=O)c2ccccc2[C@@H](C(=O)N2CCC3(CC2)OCCO3)[C@H]1c1cccs1,0.5456380354587113,0.5456380354587113,0.7494971752166748,0.5807635188102722,0.5267384052276611,0.27286356687545776,0.30532971024513245,0.25892919301986694,0.27615731954574585,0.7604519724845886,0.7263936996459961
318,,Cycloartenol,CC(C)=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C,0.5455190453449347,0.5455190453449347,0.7476845383644104,0.5422913432121277,0.4764491617679596,0.2685762047767639,0.29551464319229126,0.2510438859462738,0.27246952056884766,0.7602317333221436,0.7284643650054932
319,MOL007426,deoxyartemisinin,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32O4,0.5454221055808469,0.5454221055808469,0.7496606111526489,0.5306588411331177,0.4805506467819214,0.27435094118118286,0.28528648614883423,0.2571251690387726,0.2787984609603882,0.7607176303863525,0.7277030944824219
320,MOL001781,Indigo,O=C1C(c2[nH]c3ccccc3c2O)=Nc2ccccc21,0.544617466919348,0.544617466919348,0.74971604347229,0.5941672325134277,0.5388689637184143,0.2795589566230774,0.32733798027038574,0.2566471993923187,0.2888548970222473,0.760503888130188,0.7278072834014893
