"sample_id","ferroptosis_score","analysis_id","Brain.region","Age","Gender"
"LA_F1_BG",-0.0395650768155284,"AN002679","Basal ganglia","59 weeks","Female"
"LA_F1_CB",-0.0823021128989428,"AN002675","Cerebellum","59 weeks","Female"
"LA_F1_CB",-0.0823021128989428,"AN002676","Cerebellum","59 weeks","Female"
"LA_F1_CB",-0.0823021128989428,"AN002677","Cerebellum","59 weeks","Female"
"LA_F1_CB",-0.0823021128989428,"AN002678","Cerebellum","59 weeks","Female"
"LA_F1_CB",-0.0823021128989428,"AN002679","Cerebellum","59 weeks","Female"
"LA_F1_CT",0.284142215776958,"AN002675","Cerebral cortex","59 weeks","Female"
"LA_F1_CT",0.284142215776958,"AN002676","Cerebral cortex","59 weeks","Female"
"LA_F1_CT",0.284142215776958,"AN002677","Cerebral cortex","59 weeks","Female"
"LA_F1_CT",0.284142215776958,"AN002678","Cerebral cortex","59 weeks","Female"
"LA_F1_CT",0.284142215776958,"AN002679","Cerebral cortex","59 weeks","Female"
"LA_F1_HC",0.398812600610006,"AN002675","Hippocampus","59 weeks","Female"
"LA_F1_HC",0.398812600610006,"AN002676","Hippocampus","59 weeks","Female"
"LA_F1_HC",0.398812600610006,"AN002677","Hippocampus","59 weeks","Female"
"LA_F1_HC",0.398812600610006,"AN002678","Hippocampus","59 weeks","Female"
"LA_F1_HC",0.398812600610006,"AN002679","Hippocampus","59 weeks","Female"
"LA_F1_HT",0.0463250850031047,"AN002675","Hypothalamus","59 weeks","Female"
"LA_F1_HT",0.0463250850031047,"AN002676","Hypothalamus","59 weeks","Female"
"LA_F1_HT",0.0463250850031047,"AN002677","Hypothalamus","59 weeks","Female"
"LA_F1_HT",0.0463250850031047,"AN002678","Hypothalamus","59 weeks","Female"
"LA_F1_HT",0.0463250850031047,"AN002679","Hypothalamus","59 weeks","Female"
"LA_F1_MB",-0.431638245909527,"AN002675","Midbrain","59 weeks","Female"
"LA_F1_MB",-0.431638245909527,"AN002676","Midbrain","59 weeks","Female"
"LA_F1_MB",-0.431638245909527,"AN002677","Midbrain","59 weeks","Female"
"LA_F1_MB",-0.431638245909527,"AN002678","Midbrain","59 weeks","Female"
"LA_F1_MB",-0.431638245909527,"AN002679","Midbrain","59 weeks","Female"
"LA_F1_MD",-0.297735303706626,"AN002675","Medulla","59 weeks","Female"
"LA_F1_MD",-0.297735303706626,"AN002676","Medulla","59 weeks","Female"
"LA_F1_MD",-0.297735303706626,"AN002677","Medulla","59 weeks","Female"
"LA_F1_MD",-0.297735303706626,"AN002678","Medulla","59 weeks","Female"
"LA_F1_MD",-0.297735303706626,"AN002679","Medulla","59 weeks","Female"
"LA_F1_OB",0.467740545337934,"AN002675","Olfactory bulb","59 weeks","Female"
"LA_F1_OB",0.467740545337934,"AN002676","Olfactory bulb","59 weeks","Female"
"LA_F1_OB",0.467740545337934,"AN002677","Olfactory bulb","59 weeks","Female"
"LA_F1_OB",0.467740545337934,"AN002678","Olfactory bulb","59 weeks","Female"
"LA_F1_OB",0.467740545337934,"AN002679","Olfactory bulb","59 weeks","Female"
"LA_F1_PON",0.346335206168334,"AN002675","Pons","59 weeks","Female"
"LA_F1_PON",0.346335206168334,"AN002676","Pons","59 weeks","Female"
"LA_F1_PON",0.346335206168334,"AN002677","Pons","59 weeks","Female"
"LA_F1_PON",0.346335206168334,"AN002678","Pons","59 weeks","Female"
"LA_F1_PON",0.346335206168334,"AN002679","Pons","59 weeks","Female"
"LA_F1_TL",-0.171371779615447,"AN002675","Thalamus","59 weeks","Female"
"LA_F1_TL",-0.171371779615447,"AN002676","Thalamus","59 weeks","Female"
"LA_F1_TL",-0.171371779615447,"AN002677","Thalamus","59 weeks","Female"
"LA_F1_TL",-0.171371779615447,"AN002678","Thalamus","59 weeks","Female"
"LA_F1_TL",-0.171371779615447,"AN002679","Thalamus","59 weeks","Female"
"LA_F2_BG",0.355736669462914,"AN002675","Basal ganglia","59 weeks","Female"
"LA_F2_BG",0.355736669462914,"AN002676","Basal ganglia","59 weeks","Female"
"LA_F2_BG",0.355736669462914,"AN002677","Basal ganglia","59 weeks","Female"
"LA_F2_BG",0.355736669462914,"AN002678","Basal ganglia","59 weeks","Female"
"LA_F2_BG",0.355736669462914,"AN002679","Basal ganglia","59 weeks","Female"
"LA_F2_CB",0.196728158580184,"AN002675","Cerebellum","59 weeks","Female"
"LA_F2_CB",0.196728158580184,"AN002676","Cerebellum","59 weeks","Female"
"LA_F2_CB",0.196728158580184,"AN002677","Cerebellum","59 weeks","Female"
"LA_F2_CB",0.196728158580184,"AN002678","Cerebellum","59 weeks","Female"
"LA_F2_CB",0.196728158580184,"AN002679","Cerebellum","59 weeks","Female"
"LA_F2_CT",0.0580684856137235,"AN002675","Cerebral cortex","59 weeks","Female"
"LA_F2_CT",0.0580684856137235,"AN002676","Cerebral cortex","59 weeks","Female"
"LA_F2_CT",0.0580684856137235,"AN002677","Cerebral cortex","59 weeks","Female"
"LA_F2_CT",0.0580684856137235,"AN002678","Cerebral cortex","59 weeks","Female"
"LA_F2_CT",0.0580684856137235,"AN002679","Cerebral cortex","59 weeks","Female"
"LA_F2_HC",0.0811962296287515,"AN002675","Hippocampus","59 weeks","Female"
"LA_F2_HC",0.0811962296287515,"AN002676","Hippocampus","59 weeks","Female"
"LA_F2_HC",0.0811962296287515,"AN002677","Hippocampus","59 weeks","Female"
"LA_F2_HC",0.0811962296287515,"AN002678","Hippocampus","59 weeks","Female"
"LA_F2_HC",0.0811962296287515,"AN002679","Hippocampus","59 weeks","Female"
"LA_F2_HT",0.00712628190874644,"AN002675","Hypothalamus","59 weeks","Female"
"LA_F2_HT",0.00712628190874644,"AN002676","Hypothalamus","59 weeks","Female"
"LA_F2_HT",0.00712628190874644,"AN002677","Hypothalamus","59 weeks","Female"
"LA_F2_HT",0.00712628190874644,"AN002678","Hypothalamus","59 weeks","Female"
"LA_F2_HT",0.00712628190874644,"AN002679","Hypothalamus","59 weeks","Female"
"LA_F2_MB",-0.180798039981871,"AN002675","Midbrain","59 weeks","Female"
"LA_F2_MB",-0.180798039981871,"AN002676","Midbrain","59 weeks","Female"
"LA_F2_MB",-0.180798039981871,"AN002677","Midbrain","59 weeks","Female"
"LA_F2_MB",-0.180798039981871,"AN002678","Midbrain","59 weeks","Female"
"LA_F2_MB",-0.180798039981871,"AN002679","Midbrain","59 weeks","Female"
"LA_F2_MD",-0.165874641692581,"AN002675","Medulla","59 weeks","Female"
"LA_F2_MD",-0.165874641692581,"AN002676","Medulla","59 weeks","Female"
"LA_F2_MD",-0.165874641692581,"AN002677","Medulla","59 weeks","Female"
"LA_F2_MD",-0.165874641692581,"AN002678","Medulla","59 weeks","Female"
"LA_F2_MD",-0.165874641692581,"AN002679","Medulla","59 weeks","Female"
"LA_F2_OB",0.537965176465732,"AN002675","Olfactory bulb","59 weeks","Female"
"LA_F2_OB",0.537965176465732,"AN002676","Olfactory bulb","59 weeks","Female"
"LA_F2_OB",0.537965176465732,"AN002677","Olfactory bulb","59 weeks","Female"
"LA_F2_OB",0.537965176465732,"AN002678","Olfactory bulb","59 weeks","Female"
"LA_F2_OB",0.537965176465732,"AN002679","Olfactory bulb","59 weeks","Female"
"LA_F2_PON",0.14967050489029,"AN002675","Pons","59 weeks","Female"
"LA_F2_PON",0.14967050489029,"AN002676","Pons","59 weeks","Female"
"LA_F2_PON",0.14967050489029,"AN002677","Pons","59 weeks","Female"
"LA_F2_PON",0.14967050489029,"AN002678","Pons","59 weeks","Female"
"LA_F2_PON",0.14967050489029,"AN002679","Pons","59 weeks","Female"
"LA_F2_TL",0.0246129241751609,"AN002675","Thalamus","59 weeks","Female"
"LA_F2_TL",0.0246129241751609,"AN002676","Thalamus","59 weeks","Female"
"LA_F2_TL",0.0246129241751609,"AN002677","Thalamus","59 weeks","Female"
"LA_F2_TL",0.0246129241751609,"AN002678","Thalamus","59 weeks","Female"
"LA_F2_TL",0.0246129241751609,"AN002679","Thalamus","59 weeks","Female"
"LA_F3_BG",0.111734408043115,"AN002675","Basal ganglia","59 weeks","Female"
"LA_F3_BG",0.111734408043115,"AN002676","Basal ganglia","59 weeks","Female"
"LA_F3_BG",0.111734408043115,"AN002677","Basal ganglia","59 weeks","Female"
"LA_F3_BG",0.111734408043115,"AN002678","Basal ganglia","59 weeks","Female"
"LA_F3_BG",0.111734408043115,"AN002679","Basal ganglia","59 weeks","Female"
"LA_F3_CB",-0.20996462110447,"AN002675","Cerebellum","59 weeks","Female"
"LA_F3_CB",-0.20996462110447,"AN002676","Cerebellum","59 weeks","Female"
"LA_F3_CB",-0.20996462110447,"AN002677","Cerebellum","59 weeks","Female"
"LA_F3_CB",-0.20996462110447,"AN002678","Cerebellum","59 weeks","Female"
"LA_F3_CB",-0.20996462110447,"AN002679","Cerebellum","59 weeks","Female"
"LA_F3_CT",-0.0875984309412038,"AN002675","Cerebral cortex","59 weeks","Female"
"LA_F3_CT",-0.0875984309412038,"AN002676","Cerebral cortex","59 weeks","Female"
"LA_F3_CT",-0.0875984309412038,"AN002677","Cerebral cortex","59 weeks","Female"
"LA_F3_CT",-0.0875984309412038,"AN002678","Cerebral cortex","59 weeks","Female"
"LA_F3_CT",-0.0875984309412038,"AN002679","Cerebral cortex","59 weeks","Female"
"LA_F3_HC",-0.035117733641668,"AN002675","Hippocampus","59 weeks","Female"
"LA_F3_HC",-0.035117733641668,"AN002676","Hippocampus","59 weeks","Female"
"LA_F3_HC",-0.035117733641668,"AN002677","Hippocampus","59 weeks","Female"
"LA_F3_HC",-0.035117733641668,"AN002678","Hippocampus","59 weeks","Female"
"LA_F3_HC",-0.035117733641668,"AN002679","Hippocampus","59 weeks","Female"
"LA_F3_HT",0.162730115312403,"AN002675","Hypothalamus","59 weeks","Female"
"LA_F3_HT",0.162730115312403,"AN002676","Hypothalamus","59 weeks","Female"
"LA_F3_HT",0.162730115312403,"AN002677","Hypothalamus","59 weeks","Female"
"LA_F3_HT",0.162730115312403,"AN002678","Hypothalamus","59 weeks","Female"
"LA_F3_HT",0.162730115312403,"AN002679","Hypothalamus","59 weeks","Female"
"LA_F3_MB",0.353935867883893,"AN002675","Midbrain","59 weeks","Female"
"LA_F3_MB",0.353935867883893,"AN002676","Midbrain","59 weeks","Female"
"LA_F3_MB",0.353935867883893,"AN002677","Midbrain","59 weeks","Female"
"LA_F3_MB",0.353935867883893,"AN002678","Midbrain","59 weeks","Female"
"LA_F3_MB",0.353935867883893,"AN002679","Midbrain","59 weeks","Female"
"LA_F3_MD",-0.116821238586497,"AN002675","Medulla","59 weeks","Female"
"LA_F3_MD",-0.116821238586497,"AN002676","Medulla","59 weeks","Female"
"LA_F3_MD",-0.116821238586497,"AN002677","Medulla","59 weeks","Female"
"LA_F3_MD",-0.116821238586497,"AN002678","Medulla","59 weeks","Female"
"LA_F3_MD",-0.116821238586497,"AN002679","Medulla","59 weeks","Female"
"LA_F3_OB",0.536871251772732,"AN002675","Olfactory bulb","59 weeks","Female"
"LA_F3_OB",0.536871251772732,"AN002676","Olfactory bulb","59 weeks","Female"
"LA_F3_OB",0.536871251772732,"AN002677","Olfactory bulb","59 weeks","Female"
"LA_F3_OB",0.536871251772732,"AN002678","Olfactory bulb","59 weeks","Female"
"LA_F3_OB",0.536871251772732,"AN002679","Olfactory bulb","59 weeks","Female"
"LA_F3_PON",0.11643165005457,"AN002675","Pons","59 weeks","Female"
"LA_F3_PON",0.11643165005457,"AN002676","Pons","59 weeks","Female"
"LA_F3_PON",0.11643165005457,"AN002677","Pons","59 weeks","Female"
"LA_F3_PON",0.11643165005457,"AN002678","Pons","59 weeks","Female"
"LA_F3_PON",0.11643165005457,"AN002679","Pons","59 weeks","Female"
"LA_F3_TL",0.233674252096276,"AN002675","Thalamus","59 weeks","Female"
"LA_F3_TL",0.233674252096276,"AN002676","Thalamus","59 weeks","Female"
"LA_F3_TL",0.233674252096276,"AN002677","Thalamus","59 weeks","Female"
"LA_F3_TL",0.233674252096276,"AN002678","Thalamus","59 weeks","Female"
"LA_F3_TL",0.233674252096276,"AN002679","Thalamus","59 weeks","Female"
"LA_F4_BG",0.269693495850888,"AN002675","Basal ganglia","59 weeks","Female"
"LA_F4_BG",0.269693495850888,"AN002676","Basal ganglia","59 weeks","Female"
"LA_F4_BG",0.269693495850888,"AN002677","Basal ganglia","59 weeks","Female"
"LA_F4_BG",0.269693495850888,"AN002678","Basal ganglia","59 weeks","Female"
"LA_F4_BG",0.269693495850888,"AN002679","Basal ganglia","59 weeks","Female"
"LA_F4_CB",-0.0765471637523013,"AN002675","Cerebellum","59 weeks","Female"
"LA_F4_CB",-0.0765471637523013,"AN002676","Cerebellum","59 weeks","Female"
"LA_F4_CB",-0.0765471637523013,"AN002677","Cerebellum","59 weeks","Female"
"LA_F4_CB",-0.0765471637523013,"AN002678","Cerebellum","59 weeks","Female"
"LA_F4_CB",-0.0765471637523013,"AN002679","Cerebellum","59 weeks","Female"
"LA_F4_CT",0.304656362535481,"AN002675","Cerebral cortex","59 weeks","Female"
"LA_F4_CT",0.304656362535481,"AN002676","Cerebral cortex","59 weeks","Female"
"LA_F4_CT",0.304656362535481,"AN002677","Cerebral cortex","59 weeks","Female"
"LA_F4_CT",0.304656362535481,"AN002678","Cerebral cortex","59 weeks","Female"
"LA_F4_CT",0.304656362535481,"AN002679","Cerebral cortex","59 weeks","Female"
"LA_F4_HC",-0.246534826437244,"AN002675","Hippocampus","59 weeks","Female"
"LA_F4_HC",-0.246534826437244,"AN002676","Hippocampus","59 weeks","Female"
"LA_F4_HC",-0.246534826437244,"AN002677","Hippocampus","59 weeks","Female"
"LA_F4_HC",-0.246534826437244,"AN002678","Hippocampus","59 weeks","Female"
"LA_F4_HC",-0.246534826437244,"AN002679","Hippocampus","59 weeks","Female"
"LA_F4_HT",0.161213994797222,"AN002675","Hypothalamus","59 weeks","Female"
"LA_F4_HT",0.161213994797222,"AN002676","Hypothalamus","59 weeks","Female"
"LA_F4_HT",0.161213994797222,"AN002677","Hypothalamus","59 weeks","Female"
"LA_F4_HT",0.161213994797222,"AN002678","Hypothalamus","59 weeks","Female"
"LA_F4_HT",0.161213994797222,"AN002679","Hypothalamus","59 weeks","Female"
"LA_F4_MB",0.048233876667981,"AN002675","Midbrain","59 weeks","Female"
"LA_F4_MB",0.048233876667981,"AN002676","Midbrain","59 weeks","Female"
"LA_F4_MB",0.048233876667981,"AN002677","Midbrain","59 weeks","Female"
"LA_F4_MB",0.048233876667981,"AN002678","Midbrain","59 weeks","Female"
"LA_F4_MB",0.048233876667981,"AN002679","Midbrain","59 weeks","Female"
"LA_F4_MD",-0.0626204916984124,"AN002675","Medulla","59 weeks","Female"
"LA_F4_MD",-0.0626204916984124,"AN002676","Medulla","59 weeks","Female"
"LA_F4_MD",-0.0626204916984124,"AN002677","Medulla","59 weeks","Female"
"LA_F4_MD",-0.0626204916984124,"AN002678","Medulla","59 weeks","Female"
"LA_F4_MD",-0.0626204916984124,"AN002679","Medulla","59 weeks","Female"
"LA_F4_OB",0.379245964642739,"AN002675","Olfactory bulb","59 weeks","Female"
"LA_F4_OB",0.379245964642739,"AN002676","Olfactory bulb","59 weeks","Female"
"LA_F4_OB",0.379245964642739,"AN002677","Olfactory bulb","59 weeks","Female"
"LA_F4_OB",0.379245964642739,"AN002678","Olfactory bulb","59 weeks","Female"
"LA_F4_OB",0.379245964642739,"AN002679","Olfactory bulb","59 weeks","Female"
"LA_F4_PON",-0.00161704264928903,"AN002675","Pons","59 weeks","Female"
"LA_F4_PON",-0.00161704264928903,"AN002676","Pons","59 weeks","Female"
"LA_F4_PON",-0.00161704264928903,"AN002677","Pons","59 weeks","Female"
"LA_F4_PON",-0.00161704264928903,"AN002678","Pons","59 weeks","Female"
"LA_F4_PON",-0.00161704264928903,"AN002679","Pons","59 weeks","Female"
"LA_F4_TL",-0.319005564499667,"AN002675","Thalamus","59 weeks","Female"
"LA_F4_TL",-0.319005564499667,"AN002676","Thalamus","59 weeks","Female"
"LA_F4_TL",-0.319005564499667,"AN002677","Thalamus","59 weeks","Female"
"LA_F4_TL",-0.319005564499667,"AN002678","Thalamus","59 weeks","Female"
"LA_F4_TL",-0.319005564499667,"AN002679","Thalamus","59 weeks","Female"
"LA_F5_BG",0.0799187672663093,"AN002675","Basal ganglia","59 weeks","Female"
"LA_F5_BG",0.0799187672663093,"AN002676","Basal ganglia","59 weeks","Female"
"LA_F5_BG",0.0799187672663093,"AN002677","Basal ganglia","59 weeks","Female"
"LA_F5_BG",0.0799187672663093,"AN002678","Basal ganglia","59 weeks","Female"
"LA_F5_BG",0.0799187672663093,"AN002679","Basal ganglia","59 weeks","Female"
"LA_F5_CB",0.622377648080992,"AN002675","Cerebellum","59 weeks","Female"
"LA_F5_CB",0.622377648080992,"AN002676","Cerebellum","59 weeks","Female"
"LA_F5_CB",0.622377648080992,"AN002677","Cerebellum","59 weeks","Female"
"LA_F5_CB",0.622377648080992,"AN002678","Cerebellum","59 weeks","Female"
"LA_F5_CB",0.622377648080992,"AN002679","Cerebellum","59 weeks","Female"
"LA_F5_CT",-0.13231018679113,"AN002675","Cerebral cortex","59 weeks","Female"
"LA_F5_CT",-0.13231018679113,"AN002676","Cerebral cortex","59 weeks","Female"
"LA_F5_CT",-0.13231018679113,"AN002677","Cerebral cortex","59 weeks","Female"
"LA_F5_CT",-0.13231018679113,"AN002678","Cerebral cortex","59 weeks","Female"
"LA_F5_CT",-0.13231018679113,"AN002679","Cerebral cortex","59 weeks","Female"
"LA_F5_HC",0.245561987847555,"AN002675","Hippocampus","59 weeks","Female"
"LA_F5_HC",0.245561987847555,"AN002676","Hippocampus","59 weeks","Female"
"LA_F5_HC",0.245561987847555,"AN002677","Hippocampus","59 weeks","Female"
"LA_F5_HC",0.245561987847555,"AN002678","Hippocampus","59 weeks","Female"
"LA_F5_HC",0.245561987847555,"AN002679","Hippocampus","59 weeks","Female"
"LA_F5_HT",-0.196596515373088,"AN002675","Hypothalamus","59 weeks","Female"
"LA_F5_HT",-0.196596515373088,"AN002676","Hypothalamus","59 weeks","Female"
"LA_F5_HT",-0.196596515373088,"AN002677","Hypothalamus","59 weeks","Female"
"LA_F5_HT",-0.196596515373088,"AN002678","Hypothalamus","59 weeks","Female"
"LA_F5_HT",-0.196596515373088,"AN002679","Hypothalamus","59 weeks","Female"
"LA_F5_MB",0.271844018481686,"AN002675","Midbrain","59 weeks","Female"
"LA_F5_MB",0.271844018481686,"AN002676","Midbrain","59 weeks","Female"
"LA_F5_MB",0.271844018481686,"AN002677","Midbrain","59 weeks","Female"
"LA_F5_MB",0.271844018481686,"AN002678","Midbrain","59 weeks","Female"
"LA_F5_MB",0.271844018481686,"AN002679","Midbrain","59 weeks","Female"
"LA_F5_MD",-0.192181087065151,"AN002675","Medulla","59 weeks","Female"
"LA_F5_MD",-0.192181087065151,"AN002676","Medulla","59 weeks","Female"
"LA_F5_MD",-0.192181087065151,"AN002677","Medulla","59 weeks","Female"
"LA_F5_MD",-0.192181087065151,"AN002678","Medulla","59 weeks","Female"
"LA_F5_MD",-0.192181087065151,"AN002679","Medulla","59 weeks","Female"
"LA_F5_OB",0.678536965389551,"AN002675","Olfactory bulb","59 weeks","Female"
"LA_F5_OB",0.678536965389551,"AN002676","Olfactory bulb","59 weeks","Female"
"LA_F5_OB",0.678536965389551,"AN002677","Olfactory bulb","59 weeks","Female"
"LA_F5_OB",0.678536965389551,"AN002678","Olfactory bulb","59 weeks","Female"
"LA_F5_OB",0.678536965389551,"AN002679","Olfactory bulb","59 weeks","Female"
"LA_F5_PON",-0.0352509956885412,"AN002675","Pons","59 weeks","Female"
"LA_F5_PON",-0.0352509956885412,"AN002676","Pons","59 weeks","Female"
"LA_F5_PON",-0.0352509956885412,"AN002677","Pons","59 weeks","Female"
"LA_F5_PON",-0.0352509956885412,"AN002678","Pons","59 weeks","Female"
"LA_F5_PON",-0.0352509956885412,"AN002679","Pons","59 weeks","Female"
"LA_F5_TL",0.318715471602947,"AN002675","Thalamus","59 weeks","Female"
"LA_F5_TL",0.318715471602947,"AN002676","Thalamus","59 weeks","Female"
"LA_F5_TL",0.318715471602947,"AN002677","Thalamus","59 weeks","Female"
"LA_F5_TL",0.318715471602947,"AN002678","Thalamus","59 weeks","Female"
"LA_F5_TL",0.318715471602947,"AN002679","Thalamus","59 weeks","Female"
"LA_F6_BG",-0.0696218826824502,"AN002675","Basal ganglia","59 weeks","Female"
"LA_F6_BG",-0.0696218826824502,"AN002676","Basal ganglia","59 weeks","Female"
"LA_F6_BG",-0.0696218826824502,"AN002677","Basal ganglia","59 weeks","Female"
"LA_F6_BG",-0.0696218826824502,"AN002678","Basal ganglia","59 weeks","Female"
"LA_F6_BG",-0.0696218826824502,"AN002679","Basal ganglia","59 weeks","Female"
"LA_F6_CB",0.21897025070576,"AN002675","Cerebellum","59 weeks","Female"
"LA_F6_CB",0.21897025070576,"AN002676","Cerebellum","59 weeks","Female"
"LA_F6_CB",0.21897025070576,"AN002677","Cerebellum","59 weeks","Female"
"LA_F6_CB",0.21897025070576,"AN002678","Cerebellum","59 weeks","Female"
"LA_F6_CB",0.21897025070576,"AN002679","Cerebellum","59 weeks","Female"
"LA_F6_CT",0.11821874049351,"AN002675","Cerebral cortex","59 weeks","Female"
"LA_F6_CT",0.11821874049351,"AN002676","Cerebral cortex","59 weeks","Female"
"LA_F6_CT",0.11821874049351,"AN002677","Cerebral cortex","59 weeks","Female"
"LA_F6_CT",0.11821874049351,"AN002678","Cerebral cortex","59 weeks","Female"
"LA_F6_CT",0.11821874049351,"AN002679","Cerebral cortex","59 weeks","Female"
"LA_F6_HC",0.274602156626295,"AN002675","Hippocampus","59 weeks","Female"
"LA_F6_HC",0.274602156626295,"AN002676","Hippocampus","59 weeks","Female"
"LA_F6_HC",0.274602156626295,"AN002677","Hippocampus","59 weeks","Female"
"LA_F6_HC",0.274602156626295,"AN002678","Hippocampus","59 weeks","Female"
"LA_F6_HC",0.274602156626295,"AN002679","Hippocampus","59 weeks","Female"
"LA_F6_HT",-0.0999089788391488,"AN002675","Hypothalamus","59 weeks","Female"
"LA_F6_HT",-0.0999089788391488,"AN002676","Hypothalamus","59 weeks","Female"
"LA_F6_HT",-0.0999089788391488,"AN002677","Hypothalamus","59 weeks","Female"
"LA_F6_HT",-0.0999089788391488,"AN002678","Hypothalamus","59 weeks","Female"
"LA_F6_HT",-0.0999089788391488,"AN002679","Hypothalamus","59 weeks","Female"
"LA_F6_MB",-0.112415078439838,"AN002675","Midbrain","59 weeks","Female"
"LA_F6_MB",-0.112415078439838,"AN002676","Midbrain","59 weeks","Female"
"LA_F6_MB",-0.112415078439838,"AN002677","Midbrain","59 weeks","Female"
"LA_F6_MB",-0.112415078439838,"AN002678","Midbrain","59 weeks","Female"
"LA_F6_MB",-0.112415078439838,"AN002679","Midbrain","59 weeks","Female"
"LA_F6_MD",-0.168754176389341,"AN002675","Medulla","59 weeks","Female"
"LA_F6_MD",-0.168754176389341,"AN002676","Medulla","59 weeks","Female"
"LA_F6_MD",-0.168754176389341,"AN002677","Medulla","59 weeks","Female"
"LA_F6_MD",-0.168754176389341,"AN002678","Medulla","59 weeks","Female"
"LA_F6_MD",-0.168754176389341,"AN002679","Medulla","59 weeks","Female"
"LA_F6_OB",0.456448536315608,"AN002675","Olfactory bulb","59 weeks","Female"
"LA_F6_OB",0.456448536315608,"AN002676","Olfactory bulb","59 weeks","Female"
