"X8","X14","X5","X2","X6","X1","X16","X9","X10","X11","X3","X13","X15","X12","X4","X7","X0","Gene"
-0.656957888583926,-0.0504578170684585,-0.677790520592434,-0.147126774765485,-0.517861287816101,0.894859787089972,0.189118687674013,0.561270525625958,0.328629961214522,-0.280431252567945,-0.254492584608835,-0.262223074922726,-0.0810684391629897,-0.289651954395363,-0.689194371942252,-0.495808628368555,0.0468868487290569,"ILMN_2408415"
0.0169016418796655,-0.264247883721539,-0.0178895135329358,-0.275427135098514,-0.153786847128782,-0.0263221240170594,0.172750295428749,-0.190779398164512,-0.0726378289748533,-0.104658582585258,0.12950037256794,0.0957532508876006,0.770552041050745,0.145739567606386,0.212307226505559,0.213642166974342,0.276806237794076,"ILMN_2102721"
-0.523087774311712,0.0224836273395977,-0.587750982461057,-0.323340759744157,-0.493830413464167,0.930176785928605,0.479618314934675,0.029158079138879,-0.0922632013709809,-0.353514295662215,-0.23747236006094,-0.343993297597656,-0.151876291662956,-0.277725480505545,-0.569205355385374,-0.320842436789226,0.0395469311174499,"ILMN_2294762"
-0.480034429211698,-0.205375234165174,-0.764673083283941,-0.556484255797169,-0.643763994684092,0.927250459571318,0.613987260068351,0.0411152137504808,0.108310772860874,-0.308345619781467,-0.0289628869855432,-0.22506998529551,0.0361645141003432,-0.0367018803690103,-0.407793642446713,-0.268497155675664,0.0871334635303306,"ILMN_2173835"
-0.645811482356308,0.0551431880678578,-0.528685532284005,-0.18696735148219,-0.48693686662114,0.910054703374846,0.425042653792473,0.149127828325252,-0.0983706201095631,-0.3598071173341,-0.368453040003681,-0.3165016699912,-0.206225931107051,-0.325010369205986,-0.601974478899058,-0.331835789674952,-0.0968923120670649,"ILMN_2124757"
-0.00698969731214855,-0.240375303143681,0.00960917116024911,-0.259986215914857,-0.163195153179397,-0.0400635534168216,0.153713349716794,-0.182014571524241,-0.0693201190399643,-0.100458765898813,0.127569829784512,0.0912212448820455,0.75358693968372,0.123513116169496,0.207972423124054,0.242227769496311,0.265676377927017,"ILMN_2165289"
-0.538423457105006,-0.0972524852498797,-0.71344913812338,-0.412955339721252,-0.590977971941701,0.933811924562413,0.504760271370977,0.114684690209849,0.0850274321641448,-0.315236480260466,-0.113415895352898,-0.241331260530256,-0.134289788669474,-0.213723183152144,-0.531184861652445,-0.319019670535204,-0.0114082738467392,"ILMN_2042651"
-0.11320660866205,-0.292962929387178,-0.0572558499781029,-0.333107917551524,-0.302943571050457,-0.0401174791111485,0.124870352102804,-0.0340897215048575,0.115704027457603,-0.052804466917718,0.182183296552966,0.106302111160325,0.935295169564029,0.307949590995888,0.240274622611624,0.289202383107253,0.338885151851048,"ILMN_1753347"
-0.58106187090159,0.052229100444137,-0.586265444535033,-0.209217944454665,-0.449500181257739,0.959125993275609,0.42503315212459,0.140578995229512,-0.0993278652742721,-0.378152637438443,-0.359535473068416,-0.316097301561983,-0.185801195804682,-0.324347306124828,-0.640196512984495,-0.419100993487549,-0.0335854504046841,"ILMN_2133316"
-0.322731123901591,-0.173431563776215,-0.503611496122535,-0.429162552857335,-0.463874065011954,0.663777095844618,0.363446762691709,-0.0241059738409328,0.0542974166492958,-0.34282803216409,0.0196473860313331,-0.2482974089085,0.133510872788132,-0.0650109230473614,-0.318532458686023,-0.127102643663813,0.215850925204975,"ILMN_2389590"
